pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
21.9,37.0,26.47,0.33,12.63,0.22,26.8,1.02,23.21,,1.55,297.43,991.58,2024-12-08 07:15:00,32.12
19.0,37.0,25.97,1.4,12.66,0.22,27.36,1.47,23.52,,2.8,323.61,991.75,2024-12-08 07:30:00,32.45
19.0,37.0,25.98,1.12,12.56,0.21,27.12,0.86,23.95,,1.55,290.77,992.02,2024-12-08 07:45:00,32.08
19.0,45.93,26.03,1.04,12.6,0.24,27.07,0.66,24.27,,3.14,317.31,992.32,2024-12-08 08:00:00,31.82
24.51,49.0,25.86,1.04,12.57,0.23,26.9,1.3,24.76,,2.77,303.68,992.53,2024-12-08 08:15:00,32.19
27.0,49.0,25.98,0.85,12.28,0.22,26.83,1.12,25.36,,1.43,272.95,992.69,2024-12-08 08:30:00,32.38
27.0,49.0,26.01,0.74,12.47,0.19,26.75,1.0,26.13,,1.83,291.92,992.84,2024-12-08 08:45:00,32.31
27.0,40.81,26.62,1.16,12.46,0.14,27.78,0.87,26.7,,1.56,272.29,992.98,2024-12-08 09:00:00,32.26
,,26.82,1.28,12.52,0.2,28.09,1.04,27.36,,1.42,222.82,993.09,2024-12-08 09:15:00,32.06
,,26.06,0.41,12.44,0.21,26.48,1.68,28.37,,1.37,163.41,992.99,2024-12-08 09:30:00,32.66
,,26.41,0.25,12.51,0.22,26.67,1.22,28.81,,0.89,221.19,992.83,2024-12-08 09:45:00,32.42
,,26.61,0.42,12.5,0.22,27.04,0.76,28.8,,0.96,227.66,992.74,2024-12-08 10:00:00,31.75
,,26.46,0.02,12.47,0.12,26.47,0.88,28.08,,1.26,150.73,992.66,2024-12-08 10:15:00,32.21
35.0,39.0,26.23,,12.4,0.2,26.05,0.73,28.22,,1.59,204.82,992.51,2024-12-08 10:30:00,32.39
35.0,39.0,25.9,,12.33,0.14,25.72,0.68,28.6,,1.2,138.35,992.32,2024-12-08 10:45:00,33.16
35.0,48.68,24.95,1.48,12.61,0.11,26.43,0.92,29.2,,1.29,171.19,992.14,2024-12-08 11:00:00,32.71
41.2,52.0,23.47,2.49,12.56,0.2,25.95,1.12,29.58,,1.43,119.03,991.9,2024-12-08 11:15:00,32.52
44.0,52.0,24.14,1.52,12.53,0.19,25.67,0.87,29.59,,1.16,152.01,991.72,2024-12-08 11:30:00,31.59
44.0,52.0,24.62,1.16,12.49,0.23,25.78,1.31,29.65,,1.31,248.82,991.54,2024-12-08 11:45:00,31.82
,,24.26,0.93,12.56,0.13,25.19,0.96,30.1,,1.46,286.51,991.21,2024-12-08 12:00:00,32.39
20.0,44.0,25.04,1.91,12.32,0.19,26.95,1.37,,,,,,2024-12-08 18:00:00,31.0
35.84,44.0,25.72,2.01,12.2,0.2,27.73,1.22,,,,,,2024-12-08 18:15:00,32.38
43.0,44.0,25.58,2.21,12.29,0.21,27.78,1.29,,,,,,2024-12-08 18:30:00,32.59
43.0,76.31,26.59,2.28,12.48,0.18,28.86,1.17,,,,,,2024-12-08 19:00:00,32.15
57.0,86.0,26.82,2.56,12.43,0.24,29.4,0.84,,,,,,2024-12-08 19:15:00,32.11
63.0,86.0,26.77,2.52,12.54,0.23,29.29,0.84,,,,,,2024-12-08 19:30:00,31.95
63.0,86.0,26.57,1.93,12.31,0.25,28.47,1.04,,,,,,2024-12-08 19:45:00,33.15
63.0,109.08,25.66,1.37,12.37,0.17,27.04,0.7,,,,,,2024-12-08 20:00:00,32.37
59.56,117.0,25.81,0.81,12.46,0.18,26.62,0.81,,,,,,2024-12-08 20:15:00,32.33
58.0,117.0,25.97,0.47,12.33,0.17,26.44,1.11,,,,,,2024-12-08 20:30:00,33.48
58.0,117.0,25.65,1.16,12.43,0.22,26.79,1.08,,,,,,2024-12-08 20:45:00,33.18
58.0,58.93,24.96,1.53,12.44,0.21,26.5,1.11,,,,,,2024-12-08 21:00:00,32.98
,,24.82,1.83,12.25,0.24,26.64,0.95,,,,,,2024-12-08 21:15:00,32.47
35.0,39.0,25.31,2.1,12.52,0.14,27.4,1.06,,,,,,2024-12-08 21:30:00,32.73
35.0,39.0,25.49,1.35,12.48,0.18,26.83,0.99,,,,,,2024-12-08 21:45:00,32.96
35.0,47.19,25.39,1.29,12.57,0.19,26.67,0.86,,,,,,2024-12-08 22:00:00,32.66
39.82,50.0,25.37,1.13,12.48,0.08,26.52,1.04,,,,,,2024-12-08 22:15:00,32.79
42.0,50.0,24.61,1.06,12.43,0.16,25.66,0.82,,,,,,2024-12-08 22:30:00,32.57
42.0,50.0,24.55,0.65,12.53,0.2,25.2,1.01,,,,,,2024-12-08 22:45:00,32.72
42.0,106.58,24.69,,12.52,0.26,24.52,1.24,,,,,,2024-12-08 23:00:00,33.62
65.42,126.0,24.07,0.14,12.46,0.16,24.18,1.17,,,,,,2024-12-08 23:15:00,33.0
76.0,126.0,24.1,0.48,12.57,0.22,24.57,0.67,,,,,,2024-12-08 23:30:00,32.87
76.0,126.0,23.75,0.42,12.5,0.18,24.19,0.89,,,,,,2024-12-08 23:45:00,33.6
76.0,101.43,22.29,1.36,12.51,0.25,23.64,1.2,,,,,,2024-12-09 00:00:00,33.11
74.62,93.0,22.61,0.62,12.51,0.22,23.21,0.79,,,,,,2024-12-09 00:15:00,33.24
74.0,93.0,23.61,0.04,12.51,0.25,23.66,0.99,,,,,,2024-12-09 00:30:00,33.45
74.0,93.0,23.26,,12.62,0.18,22.81,1.01,,,,,,2024-12-09 00:45:00,34.18
74.0,81.83,22.32,0.58,12.57,0.18,22.91,0.93,,,,,,2024-12-09 01:00:00,32.18
63.67,78.0,22.33,0.7,12.6,0.18,23.04,1.45,,,,,,2024-12-09 01:15:00,31.46
59.0,78.0,22.66,,12.62,0.21,22.66,0.52,,,,,,2024-12-09 01:30:00,32.69
59.0,78.0,22.7,0.07,12.61,0.21,22.76,1.26,,,,,,2024-12-09 01:45:00,33.21
,,22.58,0.06,12.59,0.23,22.64,1.27,,,,,,2024-12-09 02:00:00,33.17
,,22.74,,12.55,0.14,22.68,1.16,,,,,,2024-12-09 02:15:00,33.62
,,22.62,,12.48,0.17,22.48,0.94,,,,,,2024-12-09 02:30:00,34.08
,,22.42,0.02,12.68,0.19,22.45,1.13,,,,,,2024-12-09 02:45:00,34.27
49.0,70.27,22.1,0.09,12.68,0.09,22.21,0.8,,,,,,2024-12-09 03:00:00,33.71
53.82,78.0,22.49,,12.55,0.15,22.17,0.62,,,,,,2024-12-09 03:15:00,33.12
56.0,78.0,22.69,,12.57,0.19,22.34,0.53,,,,,,2024-12-09 03:30:00,33.89
56.0,78.0,22.06,0.36,12.71,0.26,22.43,0.84,,,,,,2024-12-09 03:45:00,33.77
,,22.12,0.05,12.66,0.16,22.16,1.27,,,,,,2024-12-09 04:00:00,33.69
,,22.57,0.27,12.74,0.16,22.84,1.14,,,,,,2024-12-09 04:15:00,32.78
45.0,48.0,22.94,,12.73,0.17,22.78,0.75,,,,,,2024-12-09 04:30:00,32.73
45.0,48.0,21.79,0.28,12.76,0.23,22.06,1.29,,,,,,2024-12-09 04:45:00,33.31
45.0,69.91,21.18,0.54,12.59,0.21,21.73,0.96,,,,,,2024-12-09 05:00:00,33.02
47.76,77.0,21.5,0.06,12.6,0.24,21.55,0.96,,,,,,2024-12-09 05:15:00,33.1
49.0,77.0,22.24,,12.59,0.13,22.06,1.0,,,,,,2024-12-09 05:30:00,33.8
49.0,77.0,22.44,,12.57,0.19,22.24,0.96,,,,,,2024-12-09 05:45:00,33.93
49.0,65.83,22.86,,12.52,0.18,22.75,1.24,,,,,,2024-12-09 06:00:00,33.45
40.04,62.0,23.42,,12.5,0.07,22.94,1.23,,,,,,2024-12-09 06:15:00,33.55
36.0,62.0,23.0,0.11,12.53,0.21,23.11,1.28,,,,,,2024-12-09 06:30:00,33.09
36.0,62.0,22.44,,12.5,0.2,22.39,0.99,,,,,,2024-12-09 06:45:00,33.91
36.0,53.07,23.6,,12.62,0.21,23.16,0.79,,,,,,2024-12-09 07:00:00,33.37
40.82,50.0,23.22,0.25,12.61,0.21,23.49,1.04,,,,,,2024-12-09 07:15:00,32.44
43.0,50.0,23.31,0.12,12.57,0.22,23.44,1.22,,,,,,2024-12-09 07:30:00,33.07
43.0,50.0,23.59,0.35,12.58,0.24,23.94,1.15,,,,,,2024-12-09 07:45:00,33.89
43.0,61.91,23.59,0.43,12.55,0.23,24.01,0.79,,,,,,2024-12-09 08:00:00,33.34
48.51,66.0,23.53,0.52,12.54,0.22,24.06,1.13,,,,,,2024-12-09 08:15:00,32.21
51.0,66.0,23.42,,12.44,0.18,23.24,0.93,,,,,,2024-12-09 08:30:00,33.03
51.0,66.0,22.84,0.25,12.55,0.16,23.07,0.94,,,,,,2024-12-09 08:45:00,33.36
51.0,72.04,22.42,0.66,12.36,0.2,23.1,0.9,,,,,,2024-12-09 09:00:00,33.11
55.82,74.0,22.46,1.45,12.53,0.21,23.92,1.28,,,,,,2024-12-09 09:15:00,32.66
58.0,74.0,22.91,0.31,12.6,0.23,23.23,1.19,,,,,,2024-12-09 09:30:00,33.28
58.0,74.0,22.78,0.11,12.56,0.21,22.9,1.38,,,,,,2024-12-09 09:45:00,33.96
58.0,73.26,22.45,1.02,12.48,0.12,23.47,0.74,,,,,,2024-12-09 10:00:00,32.6
56.62,73.0,22.53,1.12,12.56,0.19,23.65,1.14,,,,,,2024-12-09 10:15:00,32.45
56.0,73.0,22.92,0.64,12.54,0.14,23.56,0.91,,,,,,2024-12-09 10:30:00,33.13
56.0,73.0,22.83,0.32,12.52,0.11,23.15,1.15,,,,,,2024-12-09 10:45:00,32.51
56.0,71.51,22.09,0.41,12.54,0.22,22.5,0.98,,,,,,2024-12-09 11:00:00,32.72
56.69,71.0,22.48,0.14,12.5,0.19,22.61,1.14,,,,,,2024-12-09 11:15:00,33.16
57.0,74.44,21.33,0.19,12.6,0.18,21.53,1.03,30.08,,1.43,110.18,990.76,2024-12-09 12:00:00,33.91
65.84,75.0,20.84,0.07,12.53,0.21,20.91,1.03,30.49,,1.3,179.77,990.49,2024-12-09 12:15:00,33.83
70.0,75.0,20.96,0.41,12.46,0.22,21.38,0.82,30.43,,2.02,108.92,990.22,2024-12-09 12:30:00,33.46
57.0,75.0,20.29,1.15,12.55,0.22,21.45,0.7,,,,,,2024-12-09 13:15:00,33.62
57.0,75.0,20.43,1.16,12.43,0.23,21.58,1.05,,,,,,2024-12-09 13:30:00,33.66
55.0,75.0,20.16,1.8,12.62,0.18,21.94,0.75,30.67,,2.17,249.06,988.39,2024-12-09 14:15:00,34.15
55.0,75.0,20.4,2.31,12.82,0.2,22.7,0.91,30.52,,1.4,114.36,988.29,2024-12-09 14:30:00,34.13
55.0,75.0,20.48,2.05,12.67,0.19,22.54,0.95,30.56,,1.12,80.94,988.26,2024-12-09 14:45:00,34.02
55.0,80.21,20.3,2.09,12.09,0.22,22.38,1.33,30.55,,2.12,147.81,988.26,2024-12-09 15:00:00,33.02
70.16,82.0,20.29,2.44,11.78,0.21,22.72,1.06,30.77,,1.99,149.69,988.26,2024-12-09 15:15:00,32.75
77.0,82.0,21.23,1.39,11.66,0.18,22.64,1.09,30.51,,0.99,85.06,988.28,2024-12-09 15:30:00,33.29
77.0,82.0,21.64,1.51,12.05,0.17,23.16,1.14,30.54,,0.98,95.31,988.24,2024-12-09 15:45:00,32.95
77.0,87.87,21.28,2.24,12.19,0.18,23.51,0.92,30.25,,1.07,88.58,988.22,2024-12-09 16:00:00,32.44
77.0,90.0,21.4,2.84,12.38,0.12,24.24,0.88,29.94,,1.93,85.86,988.17,2024-12-09 16:15:00,32.29
77.0,90.0,21.66,2.87,12.43,0.11,24.54,0.58,29.65,,0.85,86.53,988.14,2024-12-09 16:30:00,32.84
77.0,90.0,21.76,2.57,12.4,0.21,24.31,0.92,29.44,,0.95,93.04,988.15,2024-12-09 16:45:00,32.36
77.0,107.12,21.25,2.31,12.37,0.26,23.57,0.75,29.14,,0.82,86.8,988.17,2024-12-09 17:00:00,33.1
93.53,113.0,21.7,2.49,12.5,0.18,24.19,1.28,28.68,,0.93,48.37,988.23,2024-12-09 17:15:00,33.22
101.0,113.0,22.41,2.88,12.41,0.15,25.29,0.79,28.3,,0.75,69.7,988.4,2024-12-09 17:30:00,32.7
101.0,113.0,22.69,3.53,12.31,0.18,26.23,1.13,27.91,,0.92,52.36,988.6,2024-12-09 17:45:00,32.59
101.0,257.47,22.69,3.05,12.46,0.21,25.75,1.04,27.59,,0.66,57.35,988.72,2024-12-09 18:00:00,32.67
197.44,310.0,24.29,1.2,12.52,0.21,25.49,0.84,27.31,,0.87,42.77,988.95,2024-12-09 18:15:00,33.05
241.0,310.0,23.72,1.66,12.38,0.23,25.39,1.08,27.04,,0.91,77.66,989.21,2024-12-09 18:30:00,32.95
241.0,310.0,23.34,1.61,12.44,0.18,24.94,1.15,26.8,,1.2,62.04,989.46,2024-12-09 18:45:00,32.88
,,22.6,1.21,12.43,0.24,23.82,0.51,26.63,,1.32,50.21,989.81,2024-12-09 19:00:00,33.42
131.47,143.0,22.31,1.15,12.48,0.23,23.45,0.77,26.47,,1.16,50.94,990.09,2024-12-09 19:15:00,32.74
82.0,143.0,21.96,1.94,12.53,0.25,23.91,1.32,26.3,,1.44,53.73,990.29,2024-12-09 19:30:00,32.46
82.0,143.0,22.04,1.15,12.29,0.18,23.2,1.27,26.09,,1.49,46.03,990.48,2024-12-09 19:45:00,32.62
82.0,97.59,22.19,0.56,12.45,0.17,22.75,1.24,25.89,,1.55,50.32,990.65,2024-12-09 20:00:00,32.64
71.67,82.0,22.53,0.33,12.41,0.17,22.87,1.07,25.7,,1.64,57.22,990.86,2024-12-09 20:15:00,33.26
67.0,82.0,22.56,0.55,12.46,0.23,23.11,1.23,25.53,,1.5,67.32,990.97,2024-12-09 20:30:00,33.93
67.0,82.0,21.94,0.55,12.45,0.21,22.5,0.8,25.36,,1.32,53.63,991.11,2024-12-09 20:45:00,33.53
67.0,79.02,21.66,0.71,12.51,0.24,22.36,1.04,25.2,,1.28,64.27,991.12,2024-12-09 21:00:00,32.32
65.62,78.0,21.72,0.65,12.45,0.13,22.35,1.05,25.05,,1.14,60.39,991.2,2024-12-09 21:15:00,32.97
65.0,78.0,21.06,1.05,12.52,0.19,22.1,1.01,24.91,,1.14,63.68,991.28,2024-12-09 21:30:00,33.6
65.0,78.0,21.88,1.0,12.5,0.18,22.88,1.23,24.78,,1.08,57.48,991.28,2024-12-09 21:45:00,32.66
65.0,83.96,21.51,1.16,12.44,0.07,22.67,1.06,24.72,,1.22,62.96,991.22,2024-12-09 22:00:00,33.3
62.24,86.0,21.46,1.26,12.37,0.18,22.72,1.06,24.59,,1.17,49.87,991.23,2024-12-09 22:15:00,32.32
61.0,86.0,21.48,0.81,12.45,0.2,22.28,1.51,24.52,,1.16,65.52,991.17,2024-12-09 22:30:00,33.02
61.0,86.0,21.47,0.5,12.47,0.26,21.98,1.16,24.46,,0.92,58.69,991.11,2024-12-09 22:45:00,33.65
61.0,90.48,21.43,0.38,12.57,0.16,21.79,1.09,24.35,,0.71,62.97,991.1,2024-12-09 23:00:00,33.43
66.51,92.0,20.87,0.84,12.37,0.22,21.72,1.13,24.26,,0.77,75.1,991.0,2024-12-09 23:15:00,33.06
69.0,92.0,21.09,0.58,12.46,0.18,21.68,1.09,24.15,,0.74,70.3,990.83,2024-12-09 23:30:00,34.09
69.0,92.0,21.61,0.46,12.48,0.24,22.07,1.33,24.08,,0.65,85.14,990.66,2024-12-09 23:45:00,33.18
69.0,82.32,20.98,1.21,12.45,0.38,22.2,1.09,24.1,,0.32,178.84,990.51,2024-12-10 00:00:00,33.02
71.07,79.0,20.87,0.71,12.51,0.39,21.58,0.96,24.14,,0.31,215.34,990.42,2024-12-10 00:15:00,33.94
72.0,79.0,20.76,0.79,12.47,0.4,21.55,1.35,24.19,,0.43,260.48,990.23,2024-12-10 00:30:00,33.4
72.0,79.0,20.81,0.36,12.45,0.38,21.17,1.01,24.13,,0.44,250.36,990.09,2024-12-10 00:45:00,32.89
72.0,81.23,20.67,0.14,12.55,0.35,20.8,1.34,24.05,,0.54,287.76,989.91,2024-12-10 01:00:00,33.3
59.6,82.0,20.54,0.45,12.57,0.35,21.0,1.12,23.99,,0.62,273.12,989.78,2024-12-10 01:15:00,33.13
62.0,89.0,23.08,0.13,12.46,0.32,23.26,0.74,22.66,,3.02,332.08,989.66,2024-12-10 06:00:00,33.25
65.44,89.0,22.89,0.22,12.42,0.27,23.11,1.03,22.64,,3.08,327.94,989.81,2024-12-10 06:15:00,33.28
67.0,89.0,22.23,0.35,12.59,0.28,22.59,0.98,22.67,,2.9,330.01,990.07,2024-12-10 06:30:00,33.56
67.0,89.0,22.49,0.64,12.56,0.26,23.13,0.71,22.72,,2.7,330.75,990.3,2024-12-10 06:45:00,33.68
67.0,92.02,23.2,1.32,12.55,0.2,24.52,0.88,22.79,,2.57,326.4,990.54,2024-12-10 07:00:00,32.4
71.74,93.0,23.52,0.84,12.56,0.17,24.37,1.1,22.97,,2.09,294.13,990.79,2024-12-10 07:15:00,32.26
74.0,93.0,23.82,1.16,12.5,0.17,24.98,1.17,23.36,,1.24,281.27,991.02,2024-12-10 07:30:00,32.53
74.0,93.0,23.46,1.64,12.49,0.21,25.11,0.95,23.57,,2.71,307.96,991.31,2024-12-10 07:45:00,32.52
74.0,96.72,23.39,1.26,12.52,0.19,24.63,0.95,23.83,,2.09,289.81,991.51,2024-12-10 08:00:00,32.98
72.62,98.0,23.08,1.33,12.58,0.2,24.41,1.29,24.32,,2.04,285.07,991.65,2024-12-10 08:15:00,33.08
72.0,98.0,23.21,1.06,12.51,0.17,24.27,0.97,24.8,,2.96,312.82,991.86,2024-12-10 08:30:00,32.89
72.0,98.0,23.81,0.66,12.36,0.17,24.46,1.11,25.57,,2.02,285.53,991.97,2024-12-10 08:45:00,32.76
72.0,100.98,23.74,0.9,12.59,0.15,24.64,0.82,25.68,,3.26,299.65,991.96,2024-12-10 09:00:00,33.38
76.13,102.0,24.41,0.57,12.42,0.13,24.99,0.91,26.11,,2.25,289.94,991.96,2024-12-10 09:15:00,32.68
78.0,102.0,24.73,0.29,12.42,0.12,25.02,1.17,26.46,,2.3,302.26,991.95,2024-12-10 09:30:00,33.06
78.0,102.0,25.0,,12.51,0.13,24.66,0.9,27.32,,2.35,282.48,991.96,2024-12-10 09:45:00,33.39
78.0,93.07,24.66,0.75,12.46,0.13,25.41,0.86,27.64,,2.22,256.4,991.85,2024-12-10 10:00:00,32.87
63.3,90.0,24.04,0.99,12.54,0.12,25.02,1.16,27.67,,2.1,231.51,991.83,2024-12-10 10:15:00,32.7
57.0,90.0,23.7,1.74,12.52,0.11,25.44,1.08,27.94,,1.89,233.61,991.67,2024-12-10 10:30:00,32.44
57.0,90.0,23.75,1.84,12.48,0.1,25.6,0.75,28.4,,2.21,222.16,991.49,2024-12-10 10:45:00,32.3
57.0,81.07,23.58,1.41,12.6,0.34,24.98,0.7,28.38,,3.62,278.52,991.35,2024-12-10 11:00:00,32.84
52.8,78.0,23.01,1.65,12.57,0.4,24.65,1.24,28.7,,3.17,172.26,991.17,2024-12-10 11:15:00,33.77
51.0,78.0,22.12,2.41,12.61,0.39,24.53,1.18,28.68,,2.58,56.45,990.92,2024-12-10 11:30:00,32.71
51.0,78.0,21.79,2.62,12.54,0.39,24.42,1.17,29.13,,2.41,102.75,990.63,2024-12-10 11:45:00,32.3
51.0,70.67,21.96,1.87,12.53,0.4,23.81,0.87,28.99,,2.56,129.42,990.37,2024-12-10 12:00:00,33.25
48.96,68.0,22.02,1.9,12.61,0.38,23.91,1.2,28.94,,2.82,124.82,989.98,2024-12-10 12:15:00,32.46
48.0,68.0,21.83,2.21,12.56,0.35,24.02,0.78,28.76,,3.24,286.79,989.6,2024-12-10 12:30:00,32.01
48.0,68.0,22.51,1.6,12.49,0.35,24.12,0.96,28.72,,3.78,259.99,989.29,2024-12-10 12:45:00,32.81
48.0,74.7,21.43,1.45,12.37,0.35,22.88,0.99,28.97,,3.16,138.52,989.03,2024-12-10 13:00:00,33.51
52.13,77.0,21.53,2.05,13.08,0.36,23.58,0.96,29.13,,2.19,51.05,988.8,2024-12-10 13:15:00,33.74
54.0,77.0,22.38,2.86,12.97,0.39,25.24,0.94,29.36,,2.19,132.53,988.58,2024-12-10 13:30:00,33.8
54.0,77.0,22.58,3.26,13.09,0.4,25.83,1.14,29.06,,2.27,143.75,988.37,2024-12-10 13:45:00,33.58
54.0,74.77,23.27,3.23,12.82,0.4,26.5,1.08,29.19,,2.13,74.53,988.19,2024-12-10 14:00:00,33.78
59.42,74.0,23.78,2.86,12.41,0.36,26.63,0.58,29.47,,1.81,120.11,987.99,2024-12-10 14:15:00,33.91
62.0,74.0,24.7,2.74,12.22,0.35,27.44,1.03,29.16,,2.16,102.06,987.94,2024-12-10 14:30:00,32.88
62.0,74.0,25.32,2.72,12.04,0.35,28.03,1.1,29.23,,2.07,60.87,987.89,2024-12-10 14:45:00,33.71
62.0,80.7,25.2,1.4,11.43,0.35,26.6,1.24,29.22,,1.96,66.54,987.84,2024-12-10 15:00:00,34.29
64.07,83.0,25.33,1.84,10.99,0.37,27.17,0.78,29.46,,1.67,116.29,987.72,2024-12-10 15:15:00,33.06
65.0,83.0,25.95,2.01,11.07,0.35,27.95,1.19,29.21,,1.81,133.45,987.68,2024-12-10 15:30:00,31.93
65.0,83.0,26.74,1.66,11.17,0.35,28.42,1.19,28.79,,2.19,101.72,987.79,2024-12-10 15:45:00,31.9
65.0,91.93,26.77,1.27,11.65,0.36,28.05,1.25,28.68,,1.53,151.64,987.87,2024-12-10 16:00:00,33.15
73.27,95.0,26.25,0.64,11.88,0.39,26.89,0.98,28.5,,2.0,145.77,987.92,2024-12-10 16:15:00,33.71
77.0,95.0,26.12,0.81,12.06,0.41,26.92,0.83,28.34,,2.02,69.06,988.04,2024-12-10 16:30:00,33.33
77.0,95.0,25.48,1.25,12.2,0.41,26.73,1.06,28.18,,1.56,80.97,988.29,2024-12-10 16:45:00,33.89
77.0,102.44,25.16,0.94,12.29,0.45,26.09,1.14,27.89,,1.13,60.9,988.45,2024-12-10 17:00:00,34.3
75.62,105.0,24.98,0.35,12.42,0.46,25.33,0.68,27.5,,1.16,64.7,988.67,2024-12-10 17:15:00,34.09
75.0,105.0,24.85,1.23,12.35,0.47,26.08,1.23,27.28,,1.24,89.51,988.81,2024-12-10 17:30:00,33.78
75.0,105.0,25.49,1.43,12.39,0.45,26.93,0.9,27.05,,1.45,57.87,988.97,2024-12-10 17:45:00,32.97
75.0,119.89,25.95,0.34,12.32,0.43,26.31,1.29,26.82,,1.0,64.37,989.16,2024-12-10 18:00:00,33.2
76.38,125.0,25.15,0.16,12.41,0.39,25.32,1.08,26.66,,0.84,73.47,989.31,2024-12-10 18:15:00,33.27
77.0,125.0,25.09,0.45,12.38,0.38,25.54,1.04,26.51,,0.79,113.73,989.55,2024-12-10 18:30:00,32.27
77.0,125.0,25.09,0.74,12.34,0.37,25.82,1.13,26.42,,0.74,115.36,989.87,2024-12-10 18:45:00,32.76
77.0,116.07,25.45,0.98,12.48,0.38,26.43,1.37,26.27,,0.64,76.92,990.28,2024-12-10 19:00:00,32.71
75.62,113.0,24.81,0.94,12.4,0.36,25.76,0.71,26.14,,1.03,85.88,990.51,2024-12-10 19:15:00,32.95
75.0,113.0,24.4,0.27,12.42,0.29,24.69,1.3,26.01,,1.24,143.94,990.64,2024-12-10 19:30:00,33.46
75.0,113.0,24.81,,12.36,0.27,24.65,1.05,25.9,,1.13,84.73,990.82,2024-12-10 19:45:00,33.24
75.0,114.49,24.71,,12.37,0.28,24.58,1.2,25.82,,0.84,179.57,991.13,2024-12-10 20:00:00,32.85
80.42,115.0,25.33,,12.34,0.23,25.18,1.14,25.67,,1.21,52.57,991.39,2024-12-10 20:15:00,33.77
83.0,115.0,24.66,0.35,12.24,0.18,24.99,1.04,25.51,,1.29,32.88,991.53,2024-12-10 20:30:00,32.67
83.0,115.0,24.0,,12.36,0.17,23.87,0.97,25.39,,1.2,34.49,991.76,2024-12-10 20:45:00,33.14
83.0,106.07,24.07,,12.12,0.18,23.42,0.98,25.32,,0.93,112.59,991.95,2024-12-10 21:00:00,33.99
76.8,103.0,24.25,,12.05,0.2,23.42,0.61,25.25,,0.76,153.13,992.08,2024-12-10 21:15:00,34.07
74.0,103.0,24.45,,11.94,0.2,23.62,0.92,25.34,,0.77,226.8,992.09,2024-12-10 21:30:00,33.26
74.0,103.0,24.14,,11.82,0.18,23.23,1.22,25.39,,1.66,304.97,992.02,2024-12-10 21:45:00,33.67
74.0,96.4,24.01,,12.3,0.16,23.42,1.04,25.35,,2.09,308.86,992.0,2024-12-10 22:00:00,34.18
65.73,94.0,22.84,0.88,12.34,0.16,23.71,0.91,25.34,,1.92,323.99,992.01,2024-12-10 22:15:00,33.43
62.0,94.0,22.36,0.3,12.35,0.14,22.67,1.5,25.35,,1.89,306.72,991.98,2024-12-10 22:30:00,33.44
62.0,94.0,22.63,,12.38,0.12,21.83,0.36,25.26,,1.34,304.75,991.9,2024-12-10 22:45:00,34.04
62.0,75.39,22.22,,12.41,0.12,21.7,1.22,25.14,,0.89,279.75,991.78,2024-12-10 23:00:00,34.12
57.18,69.0,23.04,,12.47,0.14,21.97,1.4,24.96,,1.21,306.29,991.64,2024-12-10 23:15:00,34.24
55.0,69.0,22.48,,12.34,0.12,21.94,1.75,24.77,,1.28,302.03,991.55,2024-12-10 23:30:00,33.97
55.0,69.0,22.01,0.04,12.45,0.11,22.05,1.06,24.69,,1.46,308.79,991.54,2024-12-10 23:45:00,33.01
55.0,71.98,21.56,0.09,12.54,0.37,21.65,1.41,24.59,,1.66,320.01,991.44,2024-12-11 00:00:00,32.76
51.61,73.0,21.65,0.25,12.37,0.39,21.9,1.27,24.46,,1.68,316.96,991.25,2024-12-11 00:15:00,32.96
50.0,73.0,21.63,0.87,12.48,0.4,22.5,0.72,24.39,,1.52,312.32,991.16,2024-12-11 00:30:00,32.79
50.0,73.0,21.08,0.96,12.49,0.39,22.04,1.33,24.29,,1.72,315.45,990.92,2024-12-11 00:45:00,32.24
50.0,75.2,20.99,0.34,12.55,0.36,21.33,1.27,24.17,,1.48,309.2,990.63,2024-12-11 01:00:00,32.58
53.44,76.0,21.4,,12.59,0.35,20.94,1.23,24.05,,1.34,305.75,990.39,2024-12-11 01:15:00,33.47
55.0,76.0,21.49,,12.54,0.35,20.59,0.98,23.97,,1.6,305.3,990.17,2024-12-11 01:30:00,34.69
55.0,76.0,20.92,0.08,12.47,0.35,20.99,0.96,23.92,,1.7,303.25,989.93,2024-12-11 01:45:00,33.45
55.0,75.26,20.36,,12.56,0.37,20.3,0.98,23.88,,1.84,306.85,989.71,2024-12-11 02:00:00,32.72
64.0,75.0,16.34,1.42,12.63,0.12,17.79,1.1,26.52,,2.68,275.12,992.72,2024-12-11 09:45:00,34.53
64.0,75.0,16.27,1.15,12.62,0.28,17.41,0.8,26.74,,3.02,214.75,992.68,2024-12-11 10:00:00,34.47
57.8,75.0,16.41,0.98,12.96,0.39,17.43,1.01,26.75,,3.22,134.84,992.63,2024-12-11 10:15:00,33.95
55.0,75.0,16.59,1.74,12.77,0.4,18.32,0.87,26.73,,3.15,107.79,992.54,2024-12-11 10:30:00,33.75
55.0,75.0,15.8,1.47,12.47,0.41,17.28,1.07,26.89,,2.91,93.26,992.46,2024-12-11 10:45:00,34.34
55.0,80.96,16.12,1.01,12.02,0.38,17.14,1.04,27.07,,2.86,107.88,992.44,2024-12-11 11:00:00,33.65
52.93,83.0,16.44,0.91,11.86,0.35,17.37,1.03,26.99,,2.36,121.57,992.21,2024-12-11 11:15:00,33.92
