pm2.5,co,ozone,timestamp
269.7,0.95,8.98,2020-12-22 11:15:00
269.7,0.82,11.08,2020-12-22 11:30:00
280.9,0.78,12.06,2020-12-22 11:45:00
289.8,0.53,11.73,2020-12-22 12:00:00
289.8,0.48,12.54,2020-12-22 12:15:00
289.8,0.4,12.3,2020-12-22 12:30:00
277.4,0.38,14.36,2020-12-22 12:45:00
267.6,0.33,15.19,2020-12-22 13:00:00
267.6,0.28,14.03,2020-12-22 13:15:00
267.6,0.32,14.88,2020-12-22 13:30:00
236.9,0.24,15.99,2020-12-22 13:45:00
212.3,0.49,18.64,2020-12-22 14:00:00
212.3,0.4,18.48,2020-12-22 14:15:00
212.3,0.45,18.57,2020-12-22 14:30:00
199.0,0.4,15.83,2020-12-22 14:45:00
188.3,0.41,14.99,2020-12-22 15:00:00
188.3,0.32,12.3,2020-12-22 15:15:00
188.3,0.39,11.51,2020-12-22 15:30:00
186.2,0.33,10.79,2020-12-22 15:45:00
184.5,0.28,11.14,2020-12-22 16:00:00
184.5,0.36,10.17,2020-12-22 16:15:00
184.5,0.35,9.49,2020-12-22 16:30:00
175.2,0.3,6.77,2020-12-22 16:45:00
167.9,0.49,4.77,2020-12-22 17:00:00
167.9,0.54,3.01,2020-12-22 17:15:00
167.9,0.63,0.25,2020-12-22 17:30:00
121.8,0.94,0.23,2020-12-22 17:45:00
84.9,,0.66,2020-12-22 18:00:00
84.9,1.5,2.88,2020-12-22 18:15:00
84.9,1.15,3.82,2020-12-22 18:30:00
88.5,1.04,2.65,2020-12-22 18:45:00
91.3,0.98,0.06,2020-12-22 19:00:00
91.3,1.01,,2020-12-22 19:15:00
91.3,0.95,1.69,2020-12-22 19:30:00
109.6,1.02,0.97,2020-12-22 19:45:00
124.2,,0.57,2020-12-22 20:00:00
124.2,1.11,1.14,2020-12-22 20:15:00
124.2,0.98,1.85,2020-12-22 20:30:00
148.9,1.05,0.68,2020-12-22 20:45:00
168.8,0.86,1.08,2020-12-22 21:00:00
168.8,0.89,2.04,2020-12-22 21:15:00
168.8,0.91,2.6,2020-12-22 21:30:00
176.8,0.82,2.63,2020-12-22 21:45:00
183.2,0.92,2.65,2020-12-22 22:00:00
183.2,0.9,1.87,2020-12-22 22:15:00
183.2,0.92,0.39,2020-12-22 22:30:00
195.3,0.88,0.75,2020-12-22 22:45:00
204.9,0.93,0.51,2020-12-22 23:00:00
204.9,0.86,,2020-12-22 23:15:00
204.9,0.93,,2020-12-22 23:30:00
212.8,1.06,1.57,2020-12-23 00:00:00
212.8,0.93,0.49,2020-12-23 00:15:00
212.8,1.02,0.22,2020-12-23 00:30:00
224.1,0.88,0.36,2020-12-23 00:45:00
233.2,1.02,,2020-12-23 01:00:00
233.2,0.89,,2020-12-23 01:15:00
233.2,0.9,0.1,2020-12-23 01:30:00
239.4,0.76,,2020-12-23 01:45:00
244.4,0.76,,2020-12-23 02:00:00
244.4,0.77,,2020-12-23 02:15:00
244.4,0.75,,2020-12-23 02:30:00
237.0,0.71,,2020-12-23 02:45:00
231.1,0.67,,2020-12-23 03:00:00
231.1,0.76,,2020-12-23 03:15:00
231.1,0.79,,2020-12-23 03:30:00
235.8,0.73,,2020-12-23 03:45:00
239.5,0.69,,2020-12-23 04:00:00
239.5,0.75,,2020-12-23 04:15:00
239.5,0.67,,2020-12-23 04:30:00
237.2,0.76,,2020-12-23 04:45:00
235.3,0.49,,2020-12-23 05:00:00
235.3,0.65,,2020-12-23 05:15:00
235.3,0.58,,2020-12-23 05:30:00
226.7,0.69,,2020-12-23 05:45:00
219.8,1.08,,2020-12-23 06:00:00
219.8,1.03,,2020-12-23 06:15:00
219.8,1.08,,2020-12-23 06:30:00
228.0,1.1,,2020-12-23 06:45:00
234.6,1.26,,2020-12-23 07:00:00
234.6,1.26,,2020-12-23 07:15:00
234.6,1.36,,2020-12-23 07:30:00
249.3,1.41,,2020-12-23 07:45:00
261.1,1.4,,2020-12-23 08:00:00
261.1,1.45,,2020-12-23 08:15:00
261.1,1.51,,2020-12-23 08:30:00
272.3,1.55,0.11,2020-12-23 08:45:00
281.3,1.83,2.71,2020-12-23 09:00:00
281.3,1.67,10.06,2020-12-23 09:15:00
281.3,1.64,21.6,2020-12-23 09:30:00
296.2,1.3,24.1,2020-12-23 09:45:00
308.1,0.6,23.85,2020-12-23 10:00:00
308.1,0.48,10.3,2020-12-23 10:15:00
308.1,0.46,10.49,2020-12-23 10:30:00
332.8,0.39,9.49,2020-12-23 10:45:00
352.5,0.45,9.13,2020-12-23 11:00:00
352.5,0.32,10.51,2020-12-23 11:15:00
352.5,0.29,10.69,2020-12-23 11:30:00
334.7,0.24,10.57,2020-12-23 11:45:00
320.5,0.25,10.42,2020-12-23 12:00:00
320.5,0.24,12.14,2020-12-23 12:15:00
320.5,0.23,13.36,2020-12-23 12:30:00
290.8,0.26,13.91,2020-12-23 12:45:00
267.1,0.23,15.56,2020-12-23 13:00:00
,0.0,,2020-12-23 13:15:00
267.1,0.23,16.32,2020-12-23 13:30:00
246.1,0.23,17.07,2020-12-23 13:45:00
229.3,0.32,19.81,2020-12-23 14:00:00
229.3,0.31,20.31,2020-12-23 14:15:00
229.3,0.28,19.99,2020-12-23 14:30:00
197.7,0.35,14.97,2020-12-23 14:45:00
172.4,0.23,13.7,2020-12-23 15:00:00
172.4,0.27,14.15,2020-12-23 15:15:00
172.4,0.25,12.43,2020-12-23 15:30:00
153.8,0.31,11.83,2020-12-23 15:45:00
139.0,0.26,11.21,2020-12-23 16:00:00
139.0,0.29,9.4,2020-12-23 16:15:00
139.0,0.31,8.2,2020-12-23 16:30:00
142.9,0.58,6.5,2020-12-23 16:45:00
146.0,0.52,6.2,2020-12-23 17:00:00
146.0,0.74,2.12,2020-12-23 17:15:00
146.0,0.8,1.17,2020-12-23 17:30:00
128.6,0.79,1.29,2020-12-23 17:45:00
114.7,0.9,1.53,2020-12-23 18:00:00
114.7,0.96,0.92,2020-12-23 18:15:00
114.7,1.07,,2020-12-23 18:30:00
113.4,1.04,1.68,2020-12-23 18:45:00
112.3,1.03,2.34,2020-12-23 19:00:00
112.3,0.91,1.47,2020-12-23 19:15:00
112.3,0.99,1.72,2020-12-23 19:30:00
117.9,0.79,4.31,2020-12-23 19:45:00
122.4,0.42,5.67,2020-12-23 20:00:00
122.4,0.26,5.35,2020-12-23 20:15:00
122.4,0.28,6.79,2020-12-23 20:30:00
124.2,0.23,6.78,2020-12-23 20:45:00
125.7,0.25,5.22,2020-12-23 21:00:00
125.7,0.23,2.22,2020-12-23 21:15:00
125.7,0.27,3.46,2020-12-23 21:30:00
128.8,0.26,4.26,2020-12-23 21:45:00
131.3,0.35,5.18,2020-12-23 22:00:00
131.3,0.28,8.0,2020-12-23 22:15:00
131.3,0.26,9.51,2020-12-23 22:30:00
154.0,0.23,11.68,2020-12-23 22:45:00
172.1,0.25,13.8,2020-12-23 23:00:00
172.1,0.23,16.16,2020-12-23 23:15:00
172.1,0.23,13.33,2020-12-23 23:30:00
177.3,0.34,9.58,2020-12-24 00:00:00
177.3,0.34,9.35,2020-12-24 00:15:00
177.3,0.28,7.16,2020-12-24 00:30:00
179.8,0.24,6.3,2020-12-24 00:45:00
181.8,0.24,4.55,2020-12-24 01:00:00
181.8,0.28,4.89,2020-12-24 01:15:00
181.8,0.24,3.86,2020-12-24 01:30:00
196.6,0.82,4.17,2020-12-24 02:15:00
196.6,0.71,3.64,2020-12-24 02:30:00
188.4,0.79,2.56,2020-12-24 02:45:00
181.9,0.69,2.33,2020-12-24 03:00:00
181.9,0.77,2.29,2020-12-24 03:15:00
181.9,0.7,2.42,2020-12-24 03:30:00
185.3,0.84,2.31,2020-12-24 03:45:00
188.0,0.82,1.91,2020-12-24 04:00:00
188.0,0.74,4.85,2020-12-24 04:15:00
188.0,0.87,7.49,2020-12-24 04:30:00
201.7,0.7,9.91,2020-12-24 04:45:00
212.6,0.83,11.55,2020-12-24 05:00:00
212.6,0.73,12.39,2020-12-24 05:15:00
212.6,0.77,13.97,2020-12-24 05:30:00
200.4,0.69,12.53,2020-12-24 05:45:00
190.6,0.45,11.07,2020-12-24 06:00:00
190.6,0.53,11.22,2020-12-24 06:15:00
190.6,0.48,9.78,2020-12-24 06:30:00
196.1,0.5,3.16,2020-12-24 06:45:00
200.6,0.51,4.28,2020-12-24 07:00:00
200.6,0.45,4.44,2020-12-24 07:15:00
200.6,0.43,3.66,2020-12-24 07:30:00
202.8,0.44,2.53,2020-12-24 07:45:00
204.6,0.46,1.56,2020-12-24 08:00:00
,0.0,,2020-12-24 08:45:00
196.0,0.0,,2020-12-24 09:00:00
196.0,0.78,28.9,2020-12-24 09:15:00
196.0,0.56,29.38,2020-12-24 09:30:00
238.6,0.58,28.7,2020-12-24 09:45:00
272.6,0.23,25.47,2020-12-24 10:00:00
272.6,0.24,18.18,2020-12-24 10:15:00
272.6,0.24,15.64,2020-12-24 10:30:00
270.2,0.3,13.29,2020-12-24 10:45:00
268.3,0.23,12.56,2020-12-24 11:00:00
268.3,0.27,15.62,2020-12-24 11:15:00
268.3,0.25,16.39,2020-12-24 11:30:00
246.9,0.23,17.32,2020-12-24 11:45:00
229.8,0.58,18.86,2020-12-24 12:00:00
229.8,0.55,19.42,2020-12-24 12:15:00
229.8,0.44,20.24,2020-12-24 12:30:00
220.4,0.5,20.28,2020-12-24 12:45:00
212.8,0.39,19.9,2020-12-24 13:00:00
212.8,0.45,20.71,2020-12-24 13:15:00
212.8,0.34,19.68,2020-12-24 13:30:00
206.0,0.33,20.26,2020-12-24 13:45:00
200.6,0.32,22.6,2020-12-24 14:00:00
200.6,0.28,23.03,2020-12-24 14:15:00
200.6,0.25,22.36,2020-12-24 14:30:00
177.9,0.28,16.75,2020-12-24 14:45:00
159.8,0.3,16.12,2020-12-24 15:00:00
159.8,0.23,14.89,2020-12-24 15:15:00
159.8,0.27,13.43,2020-12-24 15:30:00
150.9,0.23,12.41,2020-12-24 15:45:00
143.8,0.33,10.98,2020-12-24 16:00:00
143.8,0.25,10.48,2020-12-24 16:15:00
143.8,0.33,8.75,2020-12-24 16:30:00
144.5,0.34,11.54,2020-12-24 16:45:00
145.0,0.52,8.72,2020-12-24 17:00:00
145.0,0.4,6.87,2020-12-24 17:15:00
145.0,0.62,6.6,2020-12-24 17:30:00
129.5,0.64,5.07,2020-12-24 17:45:00
117.0,0.73,1.43,2020-12-24 18:00:00
117.0,0.85,5.72,2020-12-24 18:15:00
117.0,0.82,5.78,2020-12-24 18:30:00
112.2,0.79,5.56,2020-12-24 18:45:00
108.4,0.73,2.65,2020-12-24 19:00:00
108.4,0.91,2.14,2020-12-24 19:15:00
108.4,0.83,1.41,2020-12-24 19:30:00
111.2,0.9,,2020-12-24 19:45:00
113.4,0.7,,2020-12-24 20:00:00
113.4,0.97,,2020-12-24 20:15:00
113.4,0.89,,2020-12-24 20:30:00
130.9,1.04,1.29,2020-12-24 20:45:00
144.9,0.91,2.56,2020-12-24 21:00:00
144.9,1.04,2.53,2020-12-24 21:15:00
144.9,0.76,9.45,2020-12-24 21:30:00
168.9,0.75,9.31,2020-12-24 21:45:00
188.1,0.58,6.72,2020-12-24 22:00:00
188.1,0.65,11.41,2020-12-24 22:15:00
188.1,0.43,16.51,2020-12-24 22:30:00
192.1,0.49,19.0,2020-12-24 22:45:00
195.2,0.4,18.06,2020-12-24 23:00:00
195.2,0.49,17.1,2020-12-24 23:15:00
195.2,0.42,17.52,2020-12-24 23:30:00
210.8,0.58,17.67,2020-12-25 00:00:00
210.8,0.69,18.78,2020-12-25 00:15:00
210.8,0.65,16.63,2020-12-25 00:30:00
220.2,0.61,17.32,2020-12-25 00:45:00
227.8,0.69,18.32,2020-12-25 01:00:00
227.8,0.57,18.05,2020-12-25 01:15:00
227.8,0.56,17.8,2020-12-25 01:30:00
232.6,0.48,20.85,2020-12-25 01:45:00
236.4,0.45,20.96,2020-12-25 02:00:00
236.4,0.36,18.08,2020-12-25 02:15:00
236.4,0.43,18.19,2020-12-25 02:30:00
220.6,0.3,18.05,2020-12-25 02:45:00
207.9,0.44,18.47,2020-12-25 03:00:00
207.9,0.29,19.58,2020-12-25 03:15:00
207.9,0.38,20.07,2020-12-25 03:30:00
197.6,0.25,19.95,2020-12-25 03:45:00
189.3,0.37,19.31,2020-12-25 04:00:00
189.3,0.25,19.15,2020-12-25 04:15:00
189.3,0.34,17.78,2020-12-25 04:30:00
195.7,0.27,18.14,2020-12-25 04:45:00
200.8,0.35,20.03,2020-12-25 05:00:00
200.8,0.27,19.86,2020-12-25 05:15:00
200.8,0.27,18.68,2020-12-25 05:30:00
192.0,0.26,16.58,2020-12-25 05:45:00
185.0,0.25,17.07,2020-12-25 06:00:00
185.0,0.38,17.63,2020-12-25 06:15:00
185.0,0.33,18.68,2020-12-25 06:30:00
187.9,0.33,18.82,2020-12-25 06:45:00
190.2,0.27,17.72,2020-12-25 07:00:00
190.2,0.32,16.89,2020-12-25 07:15:00
190.2,0.27,15.72,2020-12-25 07:30:00
194.3,0.39,13.8,2020-12-25 07:45:00
197.6,0.29,13.47,2020-12-25 08:00:00
197.6,0.45,13.34,2020-12-25 08:15:00
197.6,0.38,14.45,2020-12-25 08:30:00
211.3,0.45,21.81,2020-12-25 08:45:00
222.3,0.34,25.79,2020-12-25 09:00:00
222.3,0.37,29.66,2020-12-25 09:15:00
222.3,0.34,29.76,2020-12-25 09:30:00
233.3,0.34,17.31,2020-12-25 09:45:00
242.2,0.28,14.29,2020-12-25 10:00:00
242.2,0.33,16.33,2020-12-25 10:15:00
242.2,0.3,17.59,2020-12-25 10:30:00
229.9,0.25,18.37,2020-12-25 10:45:00
220.0,0.26,17.05,2020-12-25 11:00:00
220.0,0.23,16.43,2020-12-25 11:15:00
220.0,0.25,15.58,2020-12-25 11:30:00
192.3,0.23,16.35,2020-12-25 11:45:00
170.2,0.27,19.47,2020-12-25 12:00:00
170.2,0.23,20.75,2020-12-25 12:15:00
170.2,0.23,20.19,2020-12-25 12:30:00
138.4,0.23,17.94,2020-12-25 12:45:00
113.0,0.23,18.07,2020-12-25 13:00:00
113.0,0.23,18.4,2020-12-25 13:15:00
113.0,0.23,18.75,2020-12-25 13:30:00
94.0,0.23,19.49,2020-12-25 13:45:00
78.7,0.32,22.51,2020-12-25 14:00:00
78.7,0.27,23.54,2020-12-25 14:15:00
78.7,0.3,26.4,2020-12-25 14:30:00
79.5,0.28,21.25,2020-12-25 14:45:00
80.1,0.27,18.64,2020-12-25 15:00:00
80.1,0.35,17.19,2020-12-25 15:15:00
80.1,0.25,14.58,2020-12-25 15:30:00
80.9,0.33,13.12,2020-12-25 15:45:00
81.6,0.27,13.4,2020-12-25 16:00:00
81.6,0.35,14.23,2020-12-25 16:15:00
81.6,0.29,14.96,2020-12-25 16:30:00
83.3,0.39,14.96,2020-12-25 16:45:00
84.7,0.27,14.7,2020-12-25 17:00:00
84.7,0.49,14.74,2020-12-25 17:15:00
84.7,0.34,15.27,2020-12-25 17:30:00
77.0,0.48,21.49,2020-12-25 17:45:00
70.8,0.56,19.87,2020-12-25 18:00:00
70.8,0.68,17.28,2020-12-25 18:15:00
70.8,0.69,11.78,2020-12-25 18:30:00
62.3,0.72,11.64,2020-12-25 18:45:00
55.4,0.68,13.52,2020-12-25 19:00:00
55.4,0.75,10.18,2020-12-25 19:15:00
55.4,0.84,6.73,2020-12-25 19:30:00
63.7,0.77,6.46,2020-12-25 19:45:00
70.3,0.51,6.68,2020-12-25 20:00:00
70.3,0.42,3.1,2020-12-25 20:15:00
70.3,0.54,5.07,2020-12-25 20:30:00
90.4,0.44,9.2,2020-12-25 20:45:00
106.5,0.45,10.04,2020-12-25 21:00:00
106.5,0.41,10.54,2020-12-25 21:15:00
106.5,0.46,6.67,2020-12-25 21:30:00
112.5,0.45,8.58,2020-12-25 21:45:00
117.3,0.29,11.62,2020-12-25 22:00:00
117.3,0.23,13.05,2020-12-25 22:15:00
117.3,0.23,17.04,2020-12-25 22:30:00
126.7,0.23,17.28,2020-12-25 22:45:00
134.3,0.23,16.17,2020-12-25 23:00:00
134.3,0.23,18.64,2020-12-25 23:15:00
134.3,0.23,18.1,2020-12-25 23:30:00
132.3,0.26,17.94,2020-12-26 00:00:00
132.3,0.23,17.29,2020-12-26 00:15:00
132.3,0.23,18.39,2020-12-26 00:30:00
136.9,0.24,18.22,2020-12-26 00:45:00
140.6,0.24,18.85,2020-12-26 01:00:00
140.6,0.23,18.98,2020-12-26 01:15:00
140.6,0.23,19.79,2020-12-26 01:30:00
139.2,0.23,19.09,2020-12-26 01:45:00
138.0,0.36,18.81,2020-12-26 02:00:00
138.0,0.46,18.36,2020-12-26 02:15:00
138.0,0.34,20.51,2020-12-26 02:30:00
142.1,0.35,20.56,2020-12-26 02:45:00
145.4,0.31,18.59,2020-12-26 03:00:00
145.4,0.46,18.16,2020-12-26 03:15:00
145.4,0.31,17.53,2020-12-26 03:30:00
142.7,0.44,17.35,2020-12-26 03:45:00
140.7,0.53,17.9,2020-12-26 04:00:00
140.7,0.59,18.02,2020-12-26 04:15:00
140.7,0.54,17.31,2020-12-26 04:30:00
150.3,0.58,17.74,2020-12-26 04:45:00
157.9,0.5,18.79,2020-12-26 05:00:00
157.9,0.51,19.55,2020-12-26 05:15:00
157.9,0.53,19.88,2020-12-26 05:30:00
146.9,0.59,18.37,2020-12-26 05:45:00
138.1,0.33,17.56,2020-12-26 06:00:00
138.1,0.29,17.88,2020-12-26 06:15:00
138.1,0.33,17.59,2020-12-26 06:30:00
148.1,0.33,16.87,2020-12-26 06:45:00
156.1,0.29,15.75,2020-12-26 07:00:00
156.1,0.33,13.77,2020-12-26 07:15:00
156.1,0.31,13.28,2020-12-26 07:30:00
162.5,0.36,11.43,2020-12-26 07:45:00
167.6,0.42,9.25,2020-12-26 08:00:00
167.6,0.4,9.73,2020-12-26 08:15:00
167.6,0.47,12.04,2020-12-26 08:30:00
184.3,0.42,13.34,2020-12-26 08:45:00
197.6,0.53,16.05,2020-12-26 09:00:00
197.6,0.38,16.18,2020-12-26 09:15:00
197.6,0.46,20.59,2020-12-26 09:30:00
209.8,0.33,22.69,2020-12-26 09:45:00
219.5,0.44,23.56,2020-12-26 10:00:00
219.5,0.32,25.22,2020-12-26 10:15:00
219.5,0.33,24.48,2020-12-26 10:30:00
232.1,0.29,29.88,2020-12-26 10:45:00
242.2,0.29,25.18,2020-12-26 11:00:00
242.2,0.0,,2020-12-26 11:15:00
,0.0,,2020-12-26 11:30:00
,0.0,,2020-12-26 11:45:00
,0.0,,2020-12-26 12:00:00
,0.0,,2020-12-26 12:15:00
,0.0,,2020-12-26 12:30:00
,0.0,,2020-12-26 12:45:00
,0.0,,2020-12-26 13:00:00
,0.0,,2020-12-26 13:15:00
,0.0,,2020-12-26 13:30:00
,0.0,,2020-12-26 13:45:00
,0.0,,2020-12-26 14:00:00
,0.0,,2020-12-26 14:15:00
,0.0,,2020-12-26 14:30:00
,0.0,,2020-12-26 14:45:00
,0.0,,2020-12-26 15:00:00
,0.0,,2020-12-26 15:15:00
,0.0,,2020-12-26 15:30:00
,0.0,,2020-12-26 15:45:00
,0.0,,2020-12-26 16:00:00
,0.0,,2020-12-26 16:15:00
,0.0,,2020-12-26 16:30:00
,0.0,,2020-12-26 16:45:00
,0.16,,2020-12-26 17:00:00
,0.46,5.32,2020-12-26 17:15:00
,0.57,20.11,2020-12-26 17:30:00
,0.49,18.7,2020-12-26 17:45:00
,0.36,20.75,2020-12-26 18:00:00
,0.44,20.68,2020-12-26 18:15:00
,0.39,16.24,2020-12-26 18:30:00
,0.36,20.55,2020-12-26 18:45:00
37.0,0.38,18.06,2020-12-26 19:00:00
37.0,0.37,19.4,2020-12-26 19:15:00
37.0,0.25,21.23,2020-12-26 19:30:00
37.0,0.23,20.21,2020-12-26 19:45:00
58.2,0.29,12.69,2020-12-26 20:00:00
70.5,0.34,11.28,2020-12-26 20:15:00
70.5,0.39,10.83,2020-12-26 20:30:00
70.5,0.35,8.28,2020-12-26 20:45:00
103.5,0.25,8.79,2020-12-26 21:00:00
122.6,0.25,14.3,2020-12-26 21:15:00
122.6,0.23,19.08,2020-12-26 21:30:00
122.6,0.23,19.83,2020-12-26 21:45:00
127.3,0.46,21.39,2020-12-26 22:00:00
130.1,0.37,15.84,2020-12-26 22:15:00
130.1,0.36,17.0,2020-12-26 22:30:00
130.1,0.34,14.2,2020-12-26 22:45:00
132.5,0.54,8.05,2020-12-26 23:00:00
133.9,0.78,0.27,2020-12-26 23:15:00
133.9,1.16,,2020-12-26 23:30:00
164.0,1.33,,2020-12-27 00:00:00
181.5,1.62,,2020-12-27 00:15:00
181.5,1.66,,2020-12-27 00:30:00
181.5,1.69,,2020-12-27 00:45:00
213.6,1.74,,2020-12-27 01:00:00
232.1,1.83,,2020-12-27 01:15:00
232.1,2.12,,2020-12-27 01:30:00
232.1,2.35,,2020-12-27 01:45:00
254.9,2.08,,2020-12-27 02:00:00
268.1,2.27,,2020-12-27 02:15:00
268.1,2.4,,2020-12-27 02:30:00
268.1,2.43,,2020-12-27 02:45:00
290.3,2.57,,2020-12-27 03:00:00
303.1,2.57,,2020-12-27 03:15:00
303.1,2.46,,2020-12-27 03:30:00
303.1,2.24,,2020-12-27 03:45:00
296.4,1.97,,2020-12-27 04:00:00
292.5,1.96,,2020-12-27 04:15:00
292.5,1.88,,2020-12-27 04:30:00
292.5,1.85,,2020-12-27 04:45:00
317.5,1.78,,2020-12-27 05:00:00
331.9,1.79,,2020-12-27 05:15:00
331.9,1.69,,2020-12-27 05:30:00
331.9,1.52,,2020-12-27 05:45:00
331.1,1.18,,2020-12-27 06:00:00
330.6,1.11,,2020-12-27 06:15:00
330.6,0.93,,2020-12-27 06:30:00
330.6,0.83,,2020-12-27 06:45:00
322.1,0.62,,2020-12-27 07:00:00
317.1,0.47,,2020-12-27 07:15:00
317.1,0.46,,2020-12-27 07:30:00
317.1,0.41,,2020-12-27 07:45:00
286.0,1.07,,2020-12-27 08:00:00
268.0,1.12,,2020-12-27 08:15:00
268.0,1.06,,2020-12-27 08:30:00
268.0,1.03,,2020-12-27 08:45:00
264.4,0.84,4.18,2020-12-27 09:00:00
262.4,0.72,15.35,2020-12-27 09:15:00
262.4,0.65,21.02,2020-12-27 09:30:00
262.4,0.54,16.93,2020-12-27 09:45:00
278.7,0.52,13.65,2020-12-27 10:00:00
288.2,0.43,11.17,2020-12-27 10:15:00
288.2,0.34,12.79,2020-12-27 10:30:00
288.2,0.28,12.47,2020-12-27 10:45:00
258.6,0.24,17.66,2020-12-27 11:00:00
241.5,0.29,15.57,2020-12-27 11:15:00
241.5,0.25,20.81,2020-12-27 11:30:00
241.5,0.24,28.62,2020-12-27 11:45:00
226.7,0.24,23.32,2020-12-27 12:00:00
218.1,0.23,18.28,2020-12-27 12:15:00
218.1,0.23,23.99,2020-12-27 12:30:00
218.1,0.24,24.11,2020-12-27 12:45:00
186.4,0.24,19.81,2020-12-27 13:00:00
168.1,0.23,20.57,2020-12-27 13:15:00
168.1,0.23,21.6,2020-12-27 13:30:00
168.1,0.23,21.45,2020-12-27 13:45:00
157.6,0.31,24.94,2020-12-27 14:00:00
151.6,0.27,27.86,2020-12-27 14:15:00
151.6,0.27,24.99,2020-12-27 14:30:00
151.6,0.23,18.72,2020-12-27 14:45:00
131.9,0.25,16.47,2020-12-27 15:00:00
120.5,0.23,17.16,2020-12-27 15:15:00
120.5,0.25,15.6,2020-12-27 15:30:00
120.5,0.26,14.63,2020-12-27 15:45:00
128.4,0.28,16.91,2020-12-27 16:00:00
133.0,0.28,19.69,2020-12-27 16:15:00
133.0,0.27,15.94,2020-12-27 16:30:00
133.0,0.33,16.21,2020-12-27 16:45:00
134.8,0.41,43.0,2020-12-27 17:00:00
135.9,0.56,45.91,2020-12-27 17:15:00
135.9,0.6,42.1,2020-12-27 17:30:00
135.9,0.51,39.06,2020-12-27 17:45:00
117.3,0.31,32.4,2020-12-27 18:00:00
106.6,0.43,27.19,2020-12-27 18:15:00
106.6,0.59,27.26,2020-12-27 18:30:00
106.6,0.66,21.04,2020-12-27 18:45:00
130.7,0.74,21.9,2020-12-27 19:00:00
144.6,0.77,18.71,2020-12-27 19:15:00
144.6,0.83,17.04,2020-12-27 19:30:00
144.6,0.9,18.43,2020-12-27 19:45:00
155.6,0.9,10.85,2020-12-27 20:00:00
162.0,1.07,5.48,2020-12-27 20:15:00
162.0,1.29,0.38,2020-12-27 20:30:00
162.0,1.79,,2020-12-27 20:45:00
211.6,2.12,,2020-12-27 21:00:00
240.3,2.29,,2020-12-27 21:15:00
240.3,2.13,,2020-12-27 21:30:00
240.3,1.99,,2020-12-27 21:45:00
259.3,1.71,,2020-12-27 22:00:00
270.3,1.98,,2020-12-27 22:15:00
270.3,1.98,,2020-12-27 22:30:00
270.3,1.82,,2020-12-27 22:45:00
268.3,1.77,,2020-12-27 23:00:00
267.1,1.65,,2020-12-27 23:15:00
267.1,1.5,,2020-12-27 23:30:00
260.6,1.04,0.19,2020-12-28 00:00:00
256.8,0.97,0.58,2020-12-28 00:15:00
256.8,0.82,3.5,2020-12-28 00:30:00
256.8,0.66,5.48,2020-12-28 00:45:00
239.9,0.49,9.28,2020-12-28 01:00:00
230.1,0.36,8.76,2020-12-28 01:15:00
230.1,0.31,5.39,2020-12-28 01:30:00
230.1,0.28,7.32,2020-12-28 01:45:00
218.4,0.43,13.09,2020-12-28 02:00:00
211.5,0.31,11.58,2020-12-28 02:15:00
211.5,0.26,13.15,2020-12-28 02:30:00
211.5,0.24,13.22,2020-12-28 02:45:00
210.1,0.23,12.95,2020-12-28 03:00:00
209.3,0.23,13.78,2020-12-28 03:15:00
209.3,0.23,16.17,2020-12-28 03:30:00
209.3,0.23,20.42,2020-12-28 03:45:00
183.2,0.24,21.22,2020-12-28 04:00:00
168.1,0.23,18.31,2020-12-28 04:15:00
168.1,0.23,20.41,2020-12-28 04:30:00
168.1,0.24,20.32,2020-12-28 04:45:00
158.9,0.23,18.52,2020-12-28 05:00:00
153.6,0.24,15.01,2020-12-28 05:15:00
153.6,0.24,11.91,2020-12-28 05:30:00
153.6,0.26,9.63,2020-12-28 05:45:00
153.4,0.28,6.97,2020-12-28 06:00:00
153.3,0.26,6.79,2020-12-28 06:15:00
153.3,0.3,6.88,2020-12-28 06:30:00
153.3,0.25,5.71,2020-12-28 06:45:00
161.6,0.26,4.69,2020-12-28 07:00:00
166.5,0.29,4.94,2020-12-28 07:15:00
166.5,0.24,3.45,2020-12-28 07:30:00
166.5,0.23,1.1,2020-12-28 07:45:00
178.8,0.38,4.05,2020-12-28 08:00:00
186.0,0.51,6.53,2020-12-28 08:15:00
186.0,0.61,10.56,2020-12-28 08:30:00
186.0,0.64,18.24,2020-12-28 08:45:00
198.6,0.62,25.38,2020-12-28 09:00:00
205.9,0.53,27.9,2020-12-28 09:15:00
205.9,0.48,31.81,2020-12-28 09:30:00
205.9,0.36,29.92,2020-12-28 09:45:00
215.9,0.7,23.0,2020-12-28 10:00:00
221.7,0.79,16.34,2020-12-28 10:15:00
221.7,0.77,26.09,2020-12-28 10:30:00
221.7,0.72,27.46,2020-12-28 10:45:00
249.1,0.75,28.79,2020-12-28 11:00:00
265.0,0.73,31.5,2020-12-28 11:15:00
265.0,0.76,27.69,2020-12-28 11:30:00
265.0,0.72,30.85,2020-12-28 11:45:00
254.2,0.5,28.96,2020-12-28 12:00:00
247.9,0.47,30.1,2020-12-28 12:15:00
247.9,0.39,24.28,2020-12-28 12:30:00
247.9,0.39,19.42,2020-12-28 12:45:00
239.3,0.34,27.52,2020-12-28 13:00:00
234.3,0.35,36.72,2020-12-28 13:15:00
234.3,0.28,35.81,2020-12-28 13:30:00
234.3,0.26,26.25,2020-12-28 13:45:00
