pm2.5,pm10,no,no2,so2,co,nox,timestamp
83.91,136.73,6.73,20.04,,0.57,15.91,2023-01-16 12:15:00
83.91,136.73,6.84,20.04,,0.58,16.0,2023-01-16 12:30:00
83.91,136.73,6.46,19.91,,0.59,15.63,2023-01-16 12:45:00
87.96,139.99,7.14,19.89,,0.6,16.17,2023-01-16 13:00:00
97.41,147.57,7.11,20.03,,0.6,16.21,2023-01-16 13:15:00
97.41,147.57,6.61,20.07,,0.61,15.83,2023-01-16 13:30:00
97.41,147.57,7.05,20.07,,0.62,16.19,2023-01-16 13:45:00
88.89,149.86,7.01,20.21,,0.62,16.22,2023-01-16 14:00:00
69.01,155.18,6.71,19.96,,0.62,15.85,2023-01-16 14:15:00
69.01,155.18,6.28,19.94,,0.62,15.5,2023-01-16 14:30:00
69.01,155.18,6.38,20.2,,0.61,15.71,2023-01-16 14:45:00
71.48,154.9,6.72,20.08,,0.6,15.92,2023-01-16 15:00:00
77.26,154.25,6.69,19.91,,0.59,15.81,2023-01-16 15:15:00
77.26,154.25,6.14,19.98,,0.58,15.4,2023-01-16 15:30:00
77.26,154.25,6.64,19.98,,0.58,15.8,2023-01-16 15:45:00
71.34,151.23,7.11,19.89,,0.57,16.13,2023-01-16 16:00:00
57.52,144.17,6.87,19.97,,0.56,15.99,2023-01-16 16:15:00
57.52,144.17,6.34,19.97,,0.56,15.56,2023-01-16 16:30:00
57.52,144.17,6.08,20.05,,0.56,15.39,2023-01-16 16:45:00
59.31,142.57,6.21,20.09,,0.56,15.52,2023-01-16 17:00:00
63.51,138.83,7.1,19.48,,0.56,15.91,2023-01-16 17:15:00
63.51,138.83,7.5,19.68,,0.55,16.34,2023-01-16 17:30:00
63.51,138.83,6.86,20.14,,0.55,16.06,2023-01-16 17:45:00
66.95,136.81,6.59,20.02,,0.55,15.78,2023-01-16 18:00:00
75.0,132.09,6.93,20.4,,0.55,16.26,2023-01-16 18:15:00
75.0,132.09,7.14,20.28,,0.55,16.36,2023-01-16 18:30:00
75.0,132.09,6.91,19.85,,0.55,15.95,2023-01-16 18:45:00
74.61,131.39,6.69,20.04,,0.55,15.87,2023-01-16 19:00:00
73.69,129.74,6.95,20.31,,0.56,16.22,2023-01-16 19:15:00
73.69,129.74,6.73,20.08,,0.56,15.93,2023-01-16 19:30:00
73.69,129.74,6.67,19.84,,0.57,15.76,2023-01-16 19:45:00
76.94,135.69,6.32,20.31,,0.58,15.72,2023-01-16 20:00:00
84.52,149.56,6.79,19.97,,0.59,15.92,2023-01-16 20:15:00
84.52,149.56,6.92,20.09,,0.6,16.09,2023-01-16 20:30:00
84.52,149.56,6.71,19.98,,0.6,15.86,2023-01-16 20:45:00
89.4,154.73,6.32,20.35,,0.61,15.74,2023-01-16 21:00:00
100.81,166.8,6.48,20.18,,0.62,15.78,2023-01-16 21:15:00
100.81,166.8,6.62,20.18,,0.61,15.9,2023-01-16 21:30:00
100.81,166.8,6.73,20.01,,0.61,15.89,2023-01-16 21:45:00
91.45,162.82,7.11,19.97,,0.6,16.18,2023-01-16 22:00:00
69.61,153.54,6.53,20.07,,0.6,15.76,2023-01-16 22:15:00
69.61,153.54,6.45,20.33,,0.6,15.84,2023-01-16 22:30:00
69.61,153.54,7.35,20.26,,0.59,16.52,2023-01-16 22:45:00
75.93,150.39,6.6,20.19,,0.59,15.89,2023-01-16 23:00:00
90.69,143.03,6.58,20.28,,0.59,15.91,2023-01-16 23:15:00
90.69,143.03,6.61,20.4,,0.58,16.0,2023-01-16 23:30:00
86.83,139.3,6.57,19.78,,0.57,15.64,2023-01-17 00:00:00
77.83,130.58,6.61,20.38,,0.57,15.99,2023-01-17 00:15:00
77.83,130.58,6.68,19.89,,0.57,15.79,2023-01-17 00:30:00
77.83,130.58,6.54,20.12,,0.57,15.8,2023-01-17 00:45:00
72.55,126.57,6.54,19.99,,0.56,15.73,2023-01-17 01:00:00
60.24,117.22,6.63,19.71,,0.56,15.65,2023-01-17 01:15:00
60.24,117.22,6.0,19.89,,0.56,15.25,2023-01-17 01:30:00
60.24,117.22,6.06,20.05,,0.56,15.38,2023-01-17 01:45:00
61.96,115.38,6.39,20.15,,0.56,15.69,2023-01-17 02:00:00
65.97,111.09,6.58,20.08,,0.56,15.81,2023-01-17 02:15:00
65.97,111.09,6.43,20.0,,0.56,15.65,2023-01-17 02:30:00
65.97,111.09,6.85,20.02,,0.56,15.99,2023-01-17 02:45:00
59.64,110.14,6.36,20.14,,0.55,15.67,2023-01-17 03:00:00
44.86,107.92,7.03,19.83,,0.56,16.04,2023-01-17 03:15:00
44.86,107.92,6.77,19.96,,0.55,15.9,2023-01-17 03:30:00
44.86,107.92,7.12,19.89,,0.55,16.15,2023-01-17 03:45:00
42.58,108.86,6.82,20.03,,0.55,15.98,2023-01-17 04:00:00
37.27,111.29,6.69,19.97,,0.56,15.84,2023-01-17 04:15:00
37.27,111.29,7.24,19.95,,0.56,16.27,2023-01-17 04:30:00
37.27,111.29,6.41,20.11,,0.56,15.69,2023-01-17 04:45:00
47.26,112.85,6.75,20.12,,0.56,15.96,2023-01-17 05:00:00
70.57,116.91,6.58,20.1,,0.56,15.82,2023-01-17 05:15:00
70.57,116.91,6.17,19.87,,0.56,15.37,2023-01-17 05:30:00
70.57,116.91,7.0,19.92,,0.57,16.06,2023-01-17 05:45:00
74.02,117.76,7.02,19.93,,0.57,16.08,2023-01-17 06:00:00
82.07,119.95,7.06,20.01,,0.57,16.16,2023-01-17 06:15:00
82.07,119.95,6.75,20.01,,0.57,15.91,2023-01-17 06:30:00
82.07,119.95,6.54,20.37,,0.57,15.92,2023-01-17 06:45:00
92.96,121.37,7.01,20.23,,0.57,16.24,2023-01-17 07:00:00
118.38,124.66,6.67,19.85,,0.57,15.77,2023-01-17 07:15:00
118.38,124.66,6.75,20.23,,0.57,16.02,2023-01-17 07:30:00
118.38,124.66,6.76,20.18,,0.57,16.0,2023-01-17 07:45:00
117.06,129.31,7.01,19.78,,0.57,16.0,2023-01-17 08:00:00
113.99,140.16,6.54,20.08,,0.58,15.78,2023-01-17 08:15:00
113.99,140.16,6.65,20.0,,0.58,15.82,2023-01-17 08:30:00
113.99,140.16,6.48,20.19,,0.58,15.79,2023-01-17 08:45:00
126.65,147.37,6.09,20.09,,0.58,15.42,2023-01-17 09:00:00
156.18,164.21,6.22,19.99,,0.58,15.48,2023-01-17 09:15:00
156.18,164.21,6.57,19.73,,0.58,15.62,2023-01-17 09:30:00
156.18,164.21,6.1,20.17,,0.58,15.48,2023-01-17 09:45:00
155.11,167.18,6.42,20.25,,0.58,15.77,2023-01-17 10:00:00
152.62,174.1,6.97,19.83,,0.58,16.0,2023-01-17 10:15:00
152.62,174.1,7.09,20.05,,0.58,16.2,2023-01-17 10:30:00
152.62,174.1,6.66,19.73,,0.58,15.69,2023-01-17 10:45:00
148.41,175.06,6.36,19.69,,0.58,15.43,2023-01-17 11:00:00
138.59,177.3,6.56,20.08,,0.58,15.79,2023-01-17 11:15:00
138.59,177.3,6.65,20.14,,0.58,15.89,2023-01-17 11:30:00
138.59,177.3,6.76,20.11,,0.58,15.97,2023-01-17 11:45:00
135.11,177.2,6.48,19.92,,0.58,15.65,2023-01-17 12:00:00
126.99,176.97,6.55,20.17,,0.58,15.83,2023-01-17 12:15:00
126.99,176.97,6.64,20.29,,0.58,15.97,2023-01-17 12:30:00
126.99,176.97,6.46,20.09,,0.58,15.71,2023-01-17 12:45:00
130.01,177.83,6.06,20.29,,0.58,15.5,2023-01-17 13:00:00
137.06,179.85,6.57,20.19,,0.58,15.86,2023-01-17 13:15:00
137.06,179.85,6.44,20.32,,0.58,15.83,2023-01-17 13:30:00
137.06,179.85,6.38,20.08,,0.58,15.65,2023-01-17 13:45:00
142.8,182.47,6.78,20.31,,0.58,16.09,2023-01-17 14:00:00
156.2,188.57,6.88,20.01,,0.71,16.01,2023-01-17 14:15:00
,,6.83,19.76,,0.74,15.84,2023-01-17 14:30:00
,,6.45,20.02,,0.75,15.68,2023-01-17 14:45:00
,,6.29,20.25,,0.76,15.66,2023-01-17 15:00:00
,,6.46,20.08,,0.76,15.71,2023-01-17 15:15:00
,,6.25,20.07,,0.77,15.54,2023-01-17 15:30:00
,,6.72,19.96,,0.77,15.86,2023-01-17 15:45:00
3.13,4.84,6.38,20.27,,0.77,15.75,2023-01-17 16:00:00
93.89,145.35,6.88,19.85,,0.76,15.93,2023-01-17 16:15:00
93.89,145.35,7.13,20.19,,0.76,16.31,2023-01-17 16:30:00
93.89,145.35,6.48,20.08,,0.76,15.73,2023-01-17 16:45:00
94.43,145.99,6.38,19.84,,0.76,15.52,2023-01-17 17:00:00
109.95,164.73,6.72,19.92,,0.76,15.84,2023-01-17 17:15:00
109.95,164.73,6.79,19.98,,0.76,15.93,2023-01-17 17:30:00
109.95,164.73,6.3,20.01,,0.76,15.55,2023-01-17 17:45:00
109.9,164.8,6.77,20.1,,0.75,15.97,2023-01-17 18:00:00
108.29,166.96,6.6,20.16,,0.75,15.86,2023-01-17 18:15:00
108.29,166.96,7.42,19.99,,0.75,16.43,2023-01-17 18:30:00
108.29,166.96,6.38,19.97,,0.75,15.6,2023-01-17 18:45:00
108.66,167.1,7.07,19.91,,0.75,16.12,2023-01-17 19:00:00
119.41,171.35,6.49,19.86,,0.76,15.62,2023-01-17 19:15:00
119.41,171.35,6.59,20.1,,0.77,15.83,2023-01-17 19:30:00
119.41,171.35,6.58,20.2,,0.77,15.87,2023-01-17 19:45:00
119.28,171.54,6.89,20.19,,0.78,16.11,2023-01-17 20:00:00
115.52,177.12,6.93,19.94,,0.78,16.02,2023-01-17 20:15:00
115.52,177.12,6.62,20.13,,0.79,15.87,2023-01-17 20:30:00
115.52,177.12,6.17,19.93,,0.79,15.4,2023-01-17 20:45:00
115.65,177.11,6.19,20.03,,0.8,15.47,2023-01-17 21:00:00
119.4,176.9,6.63,20.25,,0.8,15.94,2023-01-17 21:15:00
119.4,176.9,6.55,20.15,,0.79,15.82,2023-01-17 21:30:00
119.4,176.9,6.92,20.24,,0.79,16.16,2023-01-17 21:45:00
118.98,176.94,6.72,20.17,,0.79,15.97,2023-01-17 22:00:00
106.65,178.22,6.85,19.99,,0.79,15.98,2023-01-17 22:15:00
106.65,178.22,6.55,19.9,,0.8,15.69,2023-01-17 22:30:00
106.65,178.22,6.48,20.18,,0.8,15.78,2023-01-17 22:45:00
107.36,178.17,7.0,20.1,,0.8,16.15,2023-01-17 23:00:00
128.06,176.7,6.94,20.16,,0.79,16.14,2023-01-17 23:15:00
128.06,176.7,7.13,20.29,,0.79,16.36,2023-01-17 23:30:00
128.42,176.81,7.15,20.63,,0.77,16.55,2023-01-18 00:00:00
138.66,180.07,5.96,20.41,,0.77,15.48,2023-01-18 00:15:00
138.66,180.07,6.42,20.16,,0.76,15.73,2023-01-18 00:30:00
138.66,180.07,6.61,19.98,,0.76,15.78,2023-01-18 00:45:00
138.49,180.02,7.05,20.17,,0.75,16.24,2023-01-18 01:00:00
133.66,178.58,6.05,20.19,,0.75,15.44,2023-01-18 01:15:00
133.66,178.58,6.16,19.99,,0.75,15.43,2023-01-18 01:30:00
133.66,178.58,6.49,19.98,,0.75,15.69,2023-01-18 01:45:00
133.64,178.62,6.23,20.22,,0.74,15.61,2023-01-18 02:00:00
132.93,179.65,6.55,20.23,,0.74,15.86,2023-01-18 02:15:00
132.93,179.65,6.81,20.25,,0.74,16.08,2023-01-18 02:30:00
132.93,179.65,6.25,20.24,,0.74,15.63,2023-01-18 02:45:00
132.93,179.74,6.96,19.78,,0.74,15.96,2023-01-18 03:00:00
132.88,182.23,7.75,19.62,,0.74,16.51,2023-01-18 03:15:00
,182.23,7.12,20.09,,0.73,16.25,2023-01-18 03:30:00
,182.23,6.26,20.02,,0.73,15.52,2023-01-18 03:45:00
,182.23,6.42,19.9,,0.73,15.59,2023-01-18 04:00:00
,182.19,7.2,19.95,,0.73,16.24,2023-01-18 04:15:00
,182.19,6.66,19.93,,0.73,15.8,2023-01-18 04:30:00
,182.19,6.82,19.89,,0.72,15.9,2023-01-18 04:45:00
,182.16,7.25,20.12,,0.73,16.37,2023-01-18 05:00:00
,181.24,6.6,20.11,,0.72,15.84,2023-01-18 05:15:00
,181.24,6.4,20.4,,0.72,15.83,2023-01-18 05:30:00
,181.24,7.24,20.15,,0.72,16.37,2023-01-18 05:45:00
,181.34,7.22,20.21,,0.73,16.39,2023-01-18 06:00:00
,184.39,7.23,19.91,,0.73,16.24,2023-01-18 06:15:00
,184.39,7.39,20.17,,0.73,16.51,2023-01-18 06:30:00
,184.39,6.92,20.12,,0.73,16.1,2023-01-18 06:45:00
,184.56,6.72,20.22,,0.73,15.99,2023-01-18 07:00:00
,189.39,7.19,20.02,,0.73,16.27,2023-01-18 07:15:00
93.0,189.39,6.94,20.2,,0.73,16.16,2023-01-18 07:30:00
93.0,189.39,6.93,19.89,,0.73,15.99,2023-01-18 07:45:00
93.0,190.07,6.88,19.87,,0.74,15.95,2023-01-18 08:00:00
,209.79,6.3,20.2,,,15.65,2023-01-18 08:15:00
87.99,209.79,6.9,19.98,,0.74,16.01,2023-01-18 08:30:00
83.4,209.79,6.64,19.83,,0.74,15.73,2023-01-18 08:45:00
83.4,209.83,6.45,20.29,,0.74,15.81,2023-01-18 09:00:00
83.4,210.95,6.55,20.19,,0.74,15.84,2023-01-18 09:15:00
82.78,210.95,6.1,20.07,,0.74,15.42,2023-01-18 09:30:00
92.0,210.95,6.76,20.07,,0.75,15.95,2023-01-18 09:45:00
92.0,211.13,6.78,20.08,,0.75,15.98,2023-01-18 10:00:00
92.0,216.6,6.6,20.17,,0.74,15.87,2023-01-18 10:15:00
128.46,216.6,6.41,19.85,,0.74,15.56,2023-01-18 10:30:00
,216.6,6.41,19.83,,0.74,15.55,2023-01-18 10:45:00
,217.32,6.69,20.05,,0.74,15.88,2023-01-18 11:00:00
,238.2,6.61,20.16,,0.74,15.88,2023-01-18 11:15:00
,238.2,6.35,20.14,,0.74,15.66,2023-01-18 11:30:00
,238.2,6.51,20.22,,0.74,15.83,2023-01-18 11:45:00
,237.98,6.79,20.05,,0.74,15.97,2023-01-18 12:00:00
,231.66,6.92,19.89,,0.74,15.98,2023-01-18 12:15:00
95.0,231.66,6.75,19.91,,0.74,15.86,2023-01-18 12:30:00
95.0,231.66,6.14,20.01,,0.74,15.42,2023-01-18 12:45:00
95.0,231.11,6.17,20.08,,0.74,15.48,2023-01-18 13:00:00
95.0,215.18,6.45,20.02,,0.74,15.68,2023-01-18 13:15:00
78.26,215.18,6.61,20.09,,0.75,15.84,2023-01-18 13:30:00
89.07,215.18,6.61,19.95,,0.74,15.77,2023-01-18 13:45:00
87.42,215.46,6.09,20.02,,0.75,15.38,2023-01-18 14:00:00
87.42,223.6,6.47,20.31,,0.75,15.84,2023-01-18 14:15:00
80.65,223.6,6.63,20.25,,0.75,15.94,2023-01-18 14:30:00
78.94,223.6,6.91,20.29,,0.74,16.18,2023-01-18 14:45:00
79.82,223.05,6.46,20.09,,0.74,15.72,2023-01-18 15:00:00
79.82,207.07,7.03,19.87,,0.77,16.06,2023-01-18 15:15:00
79.82,207.07,6.66,20.01,,0.76,15.84,2023-01-18 15:30:00
85.89,207.07,6.72,20.08,,0.74,15.93,2023-01-18 15:45:00
85.96,206.81,6.86,20.25,,0.73,16.12,2023-01-18 16:00:00
85.96,199.39,6.34,19.89,,0.73,15.52,2023-01-18 16:15:00
85.96,199.39,6.39,20.32,,0.73,15.78,2023-01-18 16:30:00
95.07,199.39,6.85,19.9,,0.67,15.94,2023-01-18 16:45:00
95.17,199.6,6.44,20.11,,0.72,15.71,2023-01-18 17:00:00
95.17,205.74,7.02,19.93,,0.73,16.09,2023-01-18 17:15:00
95.17,205.74,7.29,19.97,,0.73,16.32,2023-01-18 17:30:00
113.39,205.74,6.68,20.45,,0.72,16.08,2023-01-18 17:45:00
113.59,205.62,6.96,20.39,,0.72,16.28,2023-01-18 18:00:00
113.59,202.28,7.45,20.17,,0.72,16.56,2023-01-18 18:15:00
113.59,202.28,7.02,19.77,,0.72,16.01,2023-01-18 18:30:00
106.06,202.28,6.73,19.82,,0.73,15.79,2023-01-18 18:45:00
105.98,201.78,6.4,20.3,,0.73,15.78,2023-01-18 19:00:00
105.98,187.2,6.84,20.19,,0.73,16.08,2023-01-18 19:15:00
105.98,187.2,6.57,19.9,,0.74,15.71,2023-01-18 19:30:00
124.18,187.2,7.07,19.86,,0.75,16.09,2023-01-18 19:45:00
124.38,188.09,7.08,20.05,,0.77,16.19,2023-01-18 20:00:00
124.38,213.98,6.87,19.82,,0.81,15.9,2023-01-18 20:15:00
124.38,213.98,7.0,19.97,,0.86,16.08,2023-01-18 20:30:00
125.11,213.98,7.06,19.87,,0.89,16.09,2023-01-18 20:45:00
125.12,214.05,6.89,20.11,,0.9,16.07,2023-01-18 21:00:00
125.12,216.07,7.1,19.98,,0.9,16.17,2023-01-18 21:15:00
125.12,216.07,7.04,20.06,,0.9,16.17,2023-01-18 21:30:00
113.62,216.07,6.74,20.1,,0.89,15.95,2023-01-18 21:45:00
113.49,215.73,7.01,20.06,,0.88,16.15,2023-01-18 22:00:00
113.49,205.94,6.21,20.07,,0.87,15.5,2023-01-18 22:15:00
113.49,205.94,6.53,19.95,,0.86,15.7,2023-01-18 22:30:00
112.93,205.94,7.0,19.99,,0.85,16.1,2023-01-18 22:45:00
112.93,205.85,6.9,20.11,,0.84,16.08,2023-01-18 23:00:00
112.93,203.13,7.2,19.99,,0.82,16.26,2023-01-18 23:15:00
112.93,203.13,6.71,20.17,,0.81,15.96,2023-01-18 23:30:00
97.53,202.65,6.43,20.18,,0.78,15.75,2023-01-19 00:00:00
97.53,188.75,6.66,19.95,,0.77,15.8,2023-01-19 00:15:00
97.53,188.75,7.01,20.04,,0.76,16.14,2023-01-19 00:30:00
93.42,188.75,7.12,20.02,,0.75,16.21,2023-01-19 00:45:00
93.37,188.42,7.06,20.44,,0.74,16.38,2023-01-19 01:00:00
93.37,178.98,6.84,20.11,,0.73,16.03,2023-01-19 01:15:00
93.37,178.98,7.13,20.1,,0.73,16.26,2023-01-19 01:30:00
104.74,178.98,6.21,20.38,,0.72,15.67,2023-01-19 01:45:00
104.87,178.85,5.98,20.04,,0.71,15.31,2023-01-19 02:00:00
104.87,175.2,6.71,20.09,,0.71,15.92,2023-01-19 02:15:00
104.87,175.2,6.75,20.24,,0.71,16.03,2023-01-19 02:30:00
101.55,175.2,6.16,20.19,,0.71,15.53,2023-01-19 02:45:00
101.51,175.19,6.16,20.04,,0.71,15.46,2023-01-19 03:00:00
101.51,174.96,6.88,20.28,,0.71,16.16,2023-01-19 03:15:00
101.51,174.96,6.49,20.15,,0.71,15.78,2023-01-19 03:30:00
108.66,174.96,6.68,20.11,,0.71,15.91,2023-01-19 03:45:00
108.74,175.19,6.87,20.47,,0.71,16.24,2023-01-19 04:00:00
108.74,181.82,6.66,20.32,,0.71,15.99,2023-01-19 04:15:00
108.74,181.82,6.8,19.64,,0.71,15.76,2023-01-19 04:30:00
104.46,181.82,6.53,19.76,,0.71,15.6,2023-01-19 04:45:00
104.41,181.71,6.12,19.7,,0.71,15.24,2023-01-19 05:00:00
104.41,178.37,6.58,20.14,,0.71,15.84,2023-01-19 05:15:00
104.41,178.37,7.01,20.08,,0.71,16.15,2023-01-19 05:30:00
117.48,178.37,6.49,19.98,,0.71,15.68,2023-01-19 05:45:00
117.63,178.45,6.42,20.43,,0.71,15.87,2023-01-19 06:00:00
117.63,180.68,7.08,20.38,,0.71,16.36,2023-01-19 06:15:00
117.63,180.68,6.85,20.04,,0.71,16.01,2023-01-19 06:30:00
126.76,180.68,6.58,20.46,,0.71,16.01,2023-01-19 06:45:00
126.86,181.08,6.7,20.25,,0.72,15.99,2023-01-19 07:00:00
126.86,192.73,6.87,20.06,,0.72,16.03,2023-01-19 07:15:00
126.86,192.73,6.49,20.46,,0.72,15.93,2023-01-19 07:30:00
113.56,192.73,6.68,19.98,,0.73,15.84,2023-01-19 07:45:00
113.41,193.56,6.82,20.19,,0.73,16.06,2023-01-19 08:00:00
113.41,217.54,6.73,20.28,,0.73,16.03,2023-01-19 08:15:00
113.41,217.54,7.32,19.48,,0.73,16.09,2023-01-19 08:30:00
102.17,217.54,6.44,20.0,,0.74,15.65,2023-01-19 08:45:00
102.05,217.36,5.99,20.27,,0.74,15.44,2023-01-19 09:00:00
102.05,212.13,7.06,19.96,,0.74,16.13,2023-01-19 09:15:00
102.05,212.13,6.91,20.16,,0.75,16.12,2023-01-19 09:30:00
105.08,212.13,6.77,20.4,,0.75,16.13,2023-01-19 09:45:00
105.12,212.48,6.97,20.35,,0.75,16.27,2023-01-19 10:00:00
105.12,222.56,6.68,20.27,,0.75,15.98,2023-01-19 10:15:00
105.12,222.56,6.88,19.91,,0.75,15.96,2023-01-19 10:30:00
121.63,222.56,6.87,19.99,,0.74,16.0,2023-01-19 10:45:00
121.81,222.5,6.57,20.04,,0.74,15.78,2023-01-19 11:00:00
121.81,220.66,6.59,19.76,,0.74,15.65,2023-01-19 11:15:00
121.81,220.66,6.39,19.82,,0.74,15.52,2023-01-19 11:30:00
109.91,220.66,6.96,19.5,,0.74,15.81,2023-01-19 11:45:00
109.78,220.76,6.45,20.05,,0.74,15.69,2023-01-19 12:00:00
109.78,223.61,6.41,20.5,,0.73,15.9,2023-01-19 12:15:00
109.78,223.61,6.53,20.7,,0.73,16.1,2023-01-19 12:30:00
98.14,223.61,7.01,20.38,,0.73,16.32,2023-01-19 12:45:00
98.01,223.62,6.67,20.3,,0.73,16.0,2023-01-19 13:00:00
98.01,224.09,7.01,20.22,,0.73,16.23,2023-01-19 13:15:00
98.01,224.09,6.61,20.19,,0.74,15.89,2023-01-19 13:30:00
112.81,224.09,6.99,20.09,,0.74,16.14,2023-01-19 13:45:00
112.98,224.15,6.81,20.0,,0.74,15.95,2023-01-19 14:00:00
112.98,225.87,6.64,19.88,,0.74,15.75,2023-01-19 14:15:00
112.98,225.87,7.39,19.86,,0.74,16.35,2023-01-19 14:30:00
87.92,225.87,6.92,20.07,,0.73,16.07,2023-01-19 14:45:00
87.64,225.04,6.35,20.27,,0.73,15.73,2023-01-19 15:00:00
87.64,200.96,6.06,19.96,,0.72,15.33,2023-01-19 15:15:00
87.64,200.96,5.98,20.31,,0.72,15.45,2023-01-19 15:30:00
93.31,200.96,5.97,20.3,,0.71,15.44,2023-01-19 15:45:00
93.38,200.65,6.13,20.23,,0.71,15.53,2023-01-19 16:00:00
93.38,191.8,6.48,20.03,,0.71,15.7,2023-01-19 16:15:00
93.38,191.8,6.94,19.93,,0.7,16.02,2023-01-19 16:30:00
88.45,191.8,6.95,20.05,,0.7,16.09,2023-01-19 16:45:00
88.39,191.98,6.86,20.12,,0.7,16.06,2023-01-19 17:00:00
88.39,197.46,6.89,20.19,,0.7,16.12,2023-01-19 17:15:00
88.39,197.46,6.23,20.02,,0.7,15.5,2023-01-19 17:30:00
93.97,197.46,6.6,19.96,,0.7,15.76,2023-01-19 17:45:00
94.03,197.1,6.94,20.18,,0.69,16.15,2023-01-19 18:00:00
94.03,186.57,6.58,19.9,,0.69,15.72,2023-01-19 18:15:00
94.03,186.57,7.17,19.69,,0.7,16.08,2023-01-19 18:30:00
102.02,186.57,6.97,19.87,,0.7,16.01,2023-01-19 18:45:00
102.1,186.6,6.89,19.79,,0.71,15.9,2023-01-19 19:00:00
102.1,187.56,6.89,19.92,,0.7,15.97,2023-01-19 19:15:00
102.1,187.56,6.36,20.08,,0.71,15.63,2023-01-19 19:30:00
101.41,187.56,6.81,20.02,,0.7,15.96,2023-01-19 19:45:00
101.4,187.77,6.65,19.89,,0.71,15.76,2023-01-19 20:00:00
101.4,193.8,7.07,19.85,,0.72,16.08,2023-01-19 20:15:00
101.4,193.8,6.95,20.13,,0.74,16.13,2023-01-19 20:30:00
127.63,193.8,6.84,20.23,,0.77,16.09,2023-01-19 20:45:00
127.93,194.64,6.82,19.83,,0.79,15.88,2023-01-19 21:00:00
127.93,218.97,7.05,20.02,,0.84,16.16,2023-01-19 21:15:00
127.93,218.97,6.77,19.97,,0.88,15.9,2023-01-19 21:30:00
122.8,218.97,6.71,20.22,,0.89,15.98,2023-01-19 21:45:00
122.74,218.71,6.97,20.31,,0.89,16.24,2023-01-19 22:00:00
122.74,211.23,6.91,19.92,,0.88,16.0,2023-01-19 22:15:00
122.74,211.23,6.4,19.86,,0.87,15.55,2023-01-19 22:30:00
102.73,211.23,7.18,19.99,,0.86,16.24,2023-01-19 22:45:00
102.5,210.71,6.93,20.01,,0.84,16.05,2023-01-19 23:00:00
102.5,195.8,6.98,20.05,,0.83,16.11,2023-01-19 23:15:00
102.5,195.8,7.24,20.21,,0.81,16.41,2023-01-19 23:30:00
106.4,195.39,6.45,19.91,,0.78,15.62,2023-01-20 00:00:00
106.4,183.64,6.32,19.68,,0.79,15.39,2023-01-20 00:15:00
106.4,183.64,6.5,20.03,,0.77,15.72,2023-01-20 00:30:00
87.28,183.64,6.32,19.97,,0.76,15.54,2023-01-20 00:45:00
87.07,183.25,6.41,19.81,,0.76,15.53,2023-01-20 01:00:00
87.07,171.97,5.89,20.15,,0.75,15.29,2023-01-20 01:15:00
87.07,171.97,6.34,20.13,,0.75,15.65,2023-01-20 01:30:00
80.45,171.97,6.66,19.86,,0.74,15.76,2023-01-20 01:45:00
80.38,171.86,6.83,19.96,,0.73,15.95,2023-01-20 02:00:00
80.38,168.66,6.29,19.97,,0.73,15.52,2023-01-20 02:15:00
80.38,168.66,6.22,20.24,,0.73,15.6,2023-01-20 02:30:00
93.08,168.66,6.55,20.17,,0.73,15.84,2023-01-20 02:45:00
93.22,168.43,6.59,19.82,,0.73,15.68,2023-01-20 03:00:00
93.22,161.65,7.22,19.84,,0.73,16.2,2023-01-20 03:15:00
93.22,161.65,6.99,20.05,,0.72,16.13,2023-01-20 03:30:00
82.3,161.65,6.98,20.01,,0.72,16.1,2023-01-20 03:45:00
82.18,161.54,7.15,19.89,,0.72,16.16,2023-01-20 04:00:00
82.18,158.51,7.25,19.92,,0.72,16.27,2023-01-20 04:15:00
82.18,158.51,6.73,19.49,,0.72,15.62,2023-01-20 04:30:00
85.68,158.51,6.65,20.02,,0.71,15.84,2023-01-20 04:45:00
85.72,158.31,6.48,20.06,,0.71,15.72,2023-01-20 05:00:00
85.72,152.4,5.95,20.34,,0.71,15.44,2023-01-20 05:15:00
85.72,152.4,6.36,20.3,,0.71,15.75,2023-01-20 05:30:00
98.73,152.4,6.89,20.19,,0.71,16.11,2023-01-20 05:45:00
98.87,152.57,6.92,20.43,,0.71,16.26,2023-01-20 06:00:00
98.87,157.39,6.7,20.19,,0.71,15.97,2023-01-20 06:15:00
98.87,157.39,7.34,20.04,,0.71,16.4,2023-01-20 06:30:00
102.08,157.39,7.07,19.59,,0.71,15.94,2023-01-20 06:45:00
102.11,157.47,6.7,19.59,,0.71,15.65,2023-01-20 07:00:00
102.11,159.8,6.46,19.78,,0.71,15.56,2023-01-20 07:15:00
102.11,159.8,6.94,19.76,,0.72,15.93,2023-01-20 07:30:00
119.68,159.8,7.0,19.87,,0.72,16.04,2023-01-20 07:45:00
119.88,160.5,6.79,19.83,,0.72,15.85,2023-01-20 08:00:00
119.88,180.93,6.82,20.26,,0.73,16.1,2023-01-20 08:15:00
119.88,180.93,6.43,20.2,,0.73,15.75,2023-01-20 08:30:00
114.64,180.93,6.4,20.19,,0.73,15.72,2023-01-20 08:45:00
114.58,181.04,5.99,20.28,,0.74,15.44,2023-01-20 09:00:00
114.58,184.29,6.5,20.21,,0.74,15.81,2023-01-20 09:15:00
114.58,184.29,6.65,19.73,,0.74,15.69,2023-01-20 09:30:00
