pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,vws,wd,timestamp,nh3,benzene,toluene,xylene
3.0,40.0,4.6,30.0,6.3,0.26,18.1,18.6,20.3,82.0,1.6,-0.1,213.0,2016-06-28 04:30:00,6.2,0.3,3.7,0.1
5.0,57.0,5.2,31.2,6.6,0.29,19.1,22.9,20.3,82.0,1.5,-0.1,202.0,2016-06-28 04:45:00,6.7,0.1,3.7,0.1
5.0,57.0,4.6,32.2,6.9,0.28,19.1,15.2,20.3,82.0,1.6,-0.1,247.0,2016-06-28 05:00:00,6.2,0.1,3.7,0.1
5.0,57.0,4.6,32.9,6.3,0.28,19.5,13.7,20.1,83.0,1.5,-0.1,238.0,2016-06-28 05:15:00,6.3,0.1,3.7,0.1
5.0,57.0,4.0,32.9,6.3,0.29,18.9,21.2,20.0,84.0,1.6,-0.1,273.0,2016-06-28 05:30:00,6.7,0.1,4.1,0.1
9.0,34.0,5.4,34.1,6.3,0.3,20.5,23.6,20.0,84.0,2.0,-0.1,217.0,2016-06-28 05:45:00,6.2,0.3,4.1,0.1
9.0,34.0,7.1,33.5,5.7,0.28,21.6,16.1,20.0,83.0,2.3,-0.1,227.0,2016-06-28 06:00:00,5.6,0.1,4.1,0.1
9.0,34.0,5.5,32.2,5.7,0.26,19.7,12.4,20.1,83.0,1.9,-0.1,226.0,2016-06-28 06:15:00,6.5,0.1,4.1,0.1
9.0,34.0,5.1,32.7,4.3,0.28,19.7,20.4,20.2,83.0,2.2,-0.1,220.0,2016-06-28 06:30:00,6.5,0.3,3.7,0.1
7.0,45.0,9.1,32.5,4.3,0.3,22.6,23.1,20.3,83.0,2.0,-0.1,215.0,2016-06-28 06:45:00,5.2,0.1,3.3,0.1
7.0,45.0,7.8,35.9,4.3,0.31,23.3,18.0,20.3,82.0,2.1,-0.1,221.0,2016-06-28 07:00:00,6.2,0.3,3.3,0.1
7.0,45.0,15.1,37.2,4.9,0.32,29.4,20.1,20.4,82.0,1.5,-0.1,252.0,2016-06-28 07:15:00,5.9,0.1,3.3,0.1
7.0,45.0,17.0,40.5,5.1,0.36,32.4,25.1,20.5,82.0,1.4,-0.1,286.0,2016-06-28 07:30:00,5.9,0.3,3.3,0.1
24.0,52.0,17.2,39.6,4.9,0.36,32.0,18.9,20.7,81.0,1.8,-0.1,254.0,2016-06-28 08:00:00,4.3,0.3,3.3,0.1
24.0,52.0,15.7,40.7,4.9,0.39,31.5,14.8,20.9,80.0,1.4,-0.1,194.0,2016-06-28 08:15:00,5.9,0.3,3.7,0.1
24.0,52.0,13.9,40.3,5.1,0.39,30.0,21.2,21.0,80.0,1.8,-0.1,241.0,2016-06-28 08:30:00,6.1,0.7,4.1,0.1
16.0,63.0,13.7,39.8,5.4,0.38,29.6,24.2,21.1,80.0,1.6,-0.1,225.0,2016-06-28 08:45:00,6.3,0.7,4.5,0.1
16.0,63.0,14.2,39.6,4.9,0.35,29.8,15.4,21.2,79.0,1.7,-0.1,240.0,2016-06-28 09:00:00,5.7,0.7,4.1,0.1
16.0,63.0,12.7,40.3,4.0,0.36,29.1,15.4,21.3,79.0,1.6,-0.1,253.0,2016-06-28 09:15:00,6.3,0.7,4.1,0.1
16.0,63.0,11.8,40.1,4.3,0.35,28.3,23.6,21.4,79.0,2.0,-0.1,200.0,2016-06-28 09:30:00,5.6,0.7,4.1,0.1
7.0,50.0,17.8,40.5,4.6,0.05,33.0,21.2,21.6,78.0,1.8,-0.1,223.0,2016-06-28 09:45:00,6.2,0.7,4.1,0.1
7.0,50.0,29.5,44.2,4.9,41.01,43.4,15.0,21.9,78.0,1.8,-0.1,242.0,2016-06-28 10:00:00,5.5,0.7,4.1,0.1
7.0,50.0,28.3,42.5,5.1,0.55,41.8,16.3,22.1,78.0,1.5,-0.1,213.0,2016-06-28 10:15:00,6.1,0.7,4.1,0.1
7.0,50.0,26.4,41.9,5.1,0.58,40.1,17.6,22.5,76.0,1.6,-0.1,216.0,2016-06-28 10:30:00,6.7,1.0,4.5,0.1
19.0,62.0,17.2,35.5,5.1,0.5,30.1,16.9,22.5,76.0,1.8,-0.1,219.0,2016-06-28 10:45:00,7.6,1.0,4.1,0.1
19.0,62.0,25.3,42.9,,0.54,39.7,16.5,22.9,76.0,1.3,-0.1,271.0,2016-06-28 11:00:00,5.6,1.0,4.1,0.1
19.0,62.0,21.6,40.1,,0.54,35.6,15.9,22.9,75.0,1.7,-0.1,201.0,2016-06-28 11:15:00,6.5,1.0,4.1,0.1
19.0,62.0,17.3,40.1,4.0,0.56,32.4,14.4,23.1,74.0,1.6,-0.1,212.0,2016-06-28 11:30:00,7.1,1.0,4.1,0.1
16.0,72.0,13.1,1.8,4.0,0.6,10.7,15.0,23.2,74.0,1.6,-0.1,229.0,2016-06-28 11:45:00,6.5,1.0,4.5,0.1
16.0,72.0,491.1,15.6,4.6,0.56,370.1,16.1,23.2,74.0,1.4,-0.1,265.0,2016-06-28 12:00:00,,1.0,4.9,0.1
16.0,72.0,18.8,37.2,4.9,0.61,32.1,15.6,23.3,73.0,1.6,-0.1,209.0,2016-06-28 12:15:00,6.4,1.0,5.3,0.5
16.0,72.0,15.3,38.6,5.4,0.59,30.2,14.8,23.2,73.0,2.2,-0.1,213.0,2016-06-28 12:30:00,6.2,1.0,5.8,0.5
14.0,58.0,15.5,38.6,5.4,0.58,30.4,15.0,23.3,73.0,1.4,-0.1,204.0,2016-06-28 12:45:00,6.5,1.0,5.8,0.9
14.0,58.0,21.0,45.2,5.7,0.6,37.7,16.7,23.4,72.0,1.5,-0.1,223.0,2016-06-28 13:00:00,5.9,0.7,5.3,0.5
14.0,58.0,16.1,45.6,4.6,0.58,34.2,16.5,23.2,72.0,1.6,-0.1,199.0,2016-06-28 13:15:00,6.1,0.7,5.3,0.1
14.0,58.0,13.4,41.1,4.3,0.52,30.0,16.1,23.0,73.0,2.2,-0.1,240.0,2016-06-28 13:30:00,7.0,1.0,5.8,0.1
20.0,59.0,11.5,39.4,4.0,0.5,27.8,14.6,22.8,74.0,1.9,-0.1,231.0,2016-06-28 13:45:00,7.8,1.0,5.8,0.1
20.0,59.0,9.4,39.8,5.1,0.46,26.4,13.9,22.8,74.0,1.6,-0.1,257.0,2016-06-28 14:15:00,6.2,0.7,5.3,0.1
20.0,59.0,5.6,34.9,4.9,0.44,21.1,13.3,22.8,74.0,1.6,-0.1,242.0,2016-06-28 14:30:00,7.5,0.7,4.9,0.1
17.0,56.0,5.6,35.5,5.1,0.44,21.5,13.1,23.0,73.0,1.7,-0.1,227.0,2016-06-28 14:45:00,6.8,0.7,4.5,0.1
17.0,56.0,5.0,36.8,4.9,0.43,21.6,13.5,23.2,73.0,1.4,-0.1,263.0,2016-06-28 15:00:00,6.6,0.3,4.5,0.1
17.0,56.0,7.0,36.4,4.9,0.41,22.8,11.4,23.4,72.0,1.4,-0.1,220.0,2016-06-28 15:15:00,6.5,0.7,4.5,0.1
17.0,56.0,7.0,39.4,4.6,0.44,24.3,11.6,23.5,72.0,1.4,-0.1,212.0,2016-06-28 15:30:00,6.6,0.3,4.5,0.1
10.0,54.0,7.8,37.2,4.6,0.43,24.0,8.8,23.4,72.0,1.3,-0.1,180.0,2016-06-28 15:45:00,6.8,0.7,4.5,0.1
10.0,54.0,11.0,37.2,5.1,0.46,26.3,12.0,23.4,72.0,1.6,-0.1,243.0,2016-06-28 16:00:00,6.4,0.7,4.9,0.1
10.0,54.0,9.8,35.1,4.9,0.43,24.4,14.6,23.4,73.0,1.2,-0.1,242.0,2016-06-28 16:15:00,6.8,0.3,5.3,0.1
10.0,54.0,13.5,38.0,4.9,0.43,28.7,12.2,23.6,72.0,1.2,-0.1,241.0,2016-06-28 16:30:00,4.8,0.7,5.3,0.1
13.0,62.0,8.7,38.8,5.1,0.43,25.3,8.1,23.9,72.0,0.8,-0.1,307.0,2016-06-28 16:45:00,6.6,0.7,5.3,0.1
13.0,62.0,10.0,41.1,5.1,0.43,27.4,8.1,23.9,72.0,0.9,-0.1,189.0,2016-06-28 17:00:00,5.9,0.7,5.3,0.1
13.0,62.0,9.0,43.5,4.6,0.49,27.9,5.8,24.0,72.0,0.8,-0.1,111.0,2016-06-28 17:15:00,6.7,0.7,5.8,0.1
13.0,62.0,10.5,44.8,4.6,0.48,29.6,6.0,23.8,72.0,0.8,0.2,109.0,2016-06-28 17:30:00,6.6,0.7,6.2,0.1
19.0,67.0,12.6,48.1,4.3,0.51,32.8,7.7,23.7,72.0,0.7,0.7,109.0,2016-06-28 17:45:00,6.9,0.7,7.0,0.5
19.0,67.0,11.3,44.2,4.3,0.46,29.9,6.2,22.4,75.0,2.4,-0.1,256.0,2016-06-28 18:00:00,6.6,0.7,7.4,0.9
19.0,67.0,7.6,39.8,4.3,0.43,25.1,4.7,19.6,84.0,2.6,-0.1,267.0,2016-06-28 18:15:00,6.8,0.7,7.8,0.5
19.0,67.0,6.6,37.2,4.0,0.41,23.0,6.0,19.1,86.0,2.2,-0.1,241.0,2016-06-28 18:30:00,7.4,0.7,7.8,0.1
11.0,15.0,8.0,38.6,4.3,0.41,24.8,7.7,19.0,86.0,2.0,-0.1,232.0,2016-06-28 18:45:00,6.1,0.7,6.6,0.1
11.0,15.0,5.0,35.1,4.3,0.39,20.8,5.8,19.2,86.0,2.3,-0.1,269.0,2016-06-28 19:00:00,6.6,0.3,6.2,0.1
11.0,15.0,4.4,34.3,4.0,0.38,20.1,3.6,19.6,86.0,1.8,-0.1,247.0,2016-06-28 19:15:00,6.2,0.3,5.8,0.1
11.0,15.0,5.2,34.1,4.3,0.38,20.5,6.6,19.6,85.0,2.1,-0.1,270.0,2016-06-28 19:30:00,6.4,0.3,5.3,0.1
5.0,27.0,5.2,33.9,4.3,0.36,20.4,8.6,19.8,85.0,2.5,-0.1,254.0,2016-06-28 19:45:00,6.3,0.3,5.3,0.1
5.0,27.0,4.2,32.7,4.3,0.35,19.0,4.7,19.9,85.0,2.3,-0.1,258.0,2016-06-28 20:00:00,6.5,0.3,4.9,0.1
5.0,27.0,3.4,32.0,4.0,0.34,18.1,1.9,19.9,85.0,2.1,-0.1,250.0,2016-06-28 20:15:00,6.4,0.3,4.5,0.1
5.0,27.0,2.7,31.2,4.3,0.34,17.2,10.3,20.0,86.0,2.1,-0.1,259.0,2016-06-28 20:30:00,6.8,0.3,4.1,0.1
2.0,6.0,3.8,30.6,4.3,0.35,17.7,15.9,20.1,86.0,2.3,-0.1,235.0,2016-06-28 20:45:00,6.6,0.3,4.1,0.1
2.0,6.0,7.6,30.0,4.9,0.38,20.4,7.5,20.2,86.0,2.5,-0.1,250.0,2016-06-28 21:00:00,6.1,0.3,3.7,0.1
2.0,6.0,6.4,30.2,4.3,0.36,19.5,12.0,20.3,86.0,2.1,-0.1,282.0,2016-06-28 21:30:00,6.6,0.3,3.3,0.1
7.0,25.0,7.6,31.0,4.6,0.38,20.8,18.9,20.3,85.0,2.1,-0.1,273.0,2016-06-28 21:45:00,6.7,0.3,3.3,0.1
7.0,25.0,8.4,33.5,4.6,0.39,22.6,11.4,20.4,85.0,2.2,-0.1,286.0,2016-06-28 22:00:00,6.5,0.3,3.7,0.1
7.0,25.0,6.0,33.3,4.6,0.4,20.7,12.2,20.4,86.0,2.2,-0.1,267.0,2016-06-28 22:15:00,7.4,0.3,3.7,0.1
7.0,25.0,5.1,33.5,4.3,0.4,20.1,14.8,20.4,86.0,1.9,-0.1,255.0,2016-06-28 22:30:00,7.5,0.3,4.1,0.1
12.0,22.0,5.1,33.1,4.3,0.41,19.9,8.1,20.3,86.0,2.1,-0.1,251.0,2016-06-28 22:45:00,7.3,0.3,4.1,0.1
12.0,22.0,4.4,33.3,4.3,0.39,19.5,15.0,20.2,86.0,2.3,-0.1,235.0,2016-06-28 23:00:00,7.1,0.3,4.1,0.1
12.0,22.0,3.4,32.0,4.3,0.36,18.2,18.6,20.1,86.0,2.9,-0.1,214.0,2016-06-28 23:15:00,7.1,0.7,4.1,0.1
12.0,22.0,3.1,30.6,4.3,0.35,17.1,16.3,20.0,86.0,2.8,-0.1,232.0,2016-06-28 23:30:00,7.1,0.3,4.1,0.1
8.0,12.0,2.3,26.5,4.6,0.26,14.6,18.4,19.8,86.0,2.9,-0.1,229.0,2016-06-29 00:00:00,7.0,0.3,3.7,0.1
8.0,12.0,2.3,25.1,4.0,0.21,13.9,19.1,19.7,86.0,2.5,-0.1,235.0,2016-06-29 00:15:00,6.9,0.3,3.3,0.1
8.0,12.0,2.0,24.4,3.7,0.2,13.4,17.4,19.7,86.0,2.3,-0.1,222.0,2016-06-29 00:30:00,7.0,0.3,2.9,0.1
2.0,26.0,0.8,23.8,3.7,0.19,12.2,16.5,19.6,86.0,2.3,-0.1,207.0,2016-06-29 00:45:00,7.0,0.3,2.9,0.1
2.0,26.0,0.9,24.2,4.0,0.18,12.6,18.0,19.7,86.0,2.5,-0.1,239.0,2016-06-29 01:00:00,6.6,0.3,2.9,0.1
2.0,26.0,1.2,23.6,3.7,0.18,12.5,19.3,19.7,86.0,2.8,-0.1,228.0,2016-06-29 01:15:00,6.7,0.3,2.9,0.1
2.0,26.0,1.5,22.8,4.0,0.18,12.2,19.5,19.8,86.0,2.7,-0.1,248.0,2016-06-29 01:30:00,7.1,0.1,2.5,0.1
2.0,25.0,1.2,22.2,3.7,0.19,11.7,19.1,19.8,86.0,2.6,-0.1,246.0,2016-06-29 01:45:00,7.1,0.3,2.5,0.1
2.0,25.0,1.2,22.0,3.7,0.18,11.5,18.2,19.7,86.0,2.0,-0.1,235.0,2016-06-29 02:00:00,7.1,0.1,2.5,0.1
2.0,25.0,1.2,22.4,4.0,0.18,11.8,15.9,19.7,86.0,1.7,-0.1,251.0,2016-06-29 02:15:00,7.3,0.1,2.5,0.1
2.0,25.0,1.3,23.2,4.0,0.18,12.3,14.8,19.7,86.0,2.3,-0.1,241.0,2016-06-29 02:30:00,7.4,0.1,2.5,0.1
5.0,17.0,1.5,24.4,3.7,0.18,13.0,22.5,19.7,86.0,2.2,-0.1,246.0,2016-06-29 02:45:00,7.3,0.3,2.9,0.1
5.0,17.0,1.7,25.1,3.7,0.18,13.5,,19.7,86.0,1.8,-0.1,215.0,2016-06-29 03:00:00,7.1,0.3,3.3,0.1
5.0,17.0,1.7,25.9,4.3,0.2,13.9,10.5,19.7,86.0,1.8,-0.1,278.0,2016-06-29 03:30:00,7.5,0.3,3.7,0.1
3.0,23.0,2.0,26.7,3.7,0.2,14.5,6.6,19.6,86.0,2.1,-0.1,275.0,2016-06-29 03:45:00,7.8,0.3,3.7,0.1
3.0,23.0,2.4,26.7,4.3,0.21,14.8,5.1,19.6,86.0,2.4,-0.1,263.0,2016-06-29 04:00:00,7.5,0.3,3.7,0.1
3.0,23.0,2.0,26.5,4.0,0.19,14.4,7.1,19.6,86.0,2.3,-0.1,264.0,2016-06-29 04:15:00,7.2,0.3,3.7,0.1
3.0,23.0,2.1,25.7,4.0,0.19,14.1,13.9,19.6,86.0,2.7,-0.1,246.0,2016-06-29 04:30:00,7.4,0.3,3.7,0.1
2.0,26.0,2.0,24.0,4.6,0.2,13.2,18.0,19.6,85.0,2.4,-0.1,261.0,2016-06-29 05:00:00,7.0,0.3,3.7,0.1
2.0,26.0,3.1,24.2,4.0,0.2,14.1,19.9,19.6,85.0,2.0,-0.1,259.0,2016-06-29 05:15:00,7.1,0.3,3.3,0.1
2.0,26.0,2.9,26.3,4.6,0.21,15.1,20.6,19.6,85.0,2.3,-0.1,236.0,2016-06-29 05:30:00,6.8,0.3,2.9,0.1
1.0,22.0,2.9,26.5,4.3,0.22,15.1,19.9,19.6,85.0,2.2,-0.1,251.0,2016-06-29 05:45:00,7.1,0.3,2.9,0.1
1.0,22.0,3.1,26.1,4.9,0.22,15.1,20.8,19.7,84.0,2.6,-0.1,239.0,2016-06-29 06:00:00,6.8,0.3,3.3,0.1
1.0,22.0,3.1,25.9,4.0,0.22,15.0,21.6,19.8,84.0,2.5,-0.1,233.0,2016-06-29 06:15:00,6.9,0.3,3.3,0.1
1.0,22.0,3.5,26.7,3.7,0.22,15.6,20.8,19.9,83.0,2.4,-0.1,259.0,2016-06-29 06:30:00,7.1,0.3,3.3,0.1
1.0,13.0,4.2,27.5,3.4,0.22,16.6,18.0,20.0,82.0,2.5,-0.1,238.0,2016-06-29 06:45:00,6.7,0.3,3.3,0.1
1.0,13.0,5.8,29.4,3.4,0.25,18.6,19.9,19.9,83.0,2.4,-0.1,223.0,2016-06-29 07:00:00,6.4,0.3,3.3,0.1
1.0,13.0,6.0,29.8,2.9,0.24,19.0,22.3,19.8,84.0,2.2,-0.1,231.0,2016-06-29 07:15:00,6.6,0.3,2.9,0.1
2.0,22.0,11.5,36.6,3.7,0.28,26.4,14.6,19.7,84.0,1.6,-0.1,226.0,2016-06-29 07:45:00,5.7,0.3,3.3,0.1
2.0,22.0,14.1,39.4,3.7,0.26,29.7,16.9,19.8,84.0,1.9,-0.1,232.0,2016-06-29 08:00:00,5.6,0.3,3.3,0.1
2.0,22.0,11.8,38.8,3.7,0.29,27.7,18.0,19.9,83.0,1.6,-0.1,220.0,2016-06-29 08:15:00,6.5,0.3,3.3,0.1
3.0,19.0,10.7,37.2,3.4,0.28,26.1,12.0,20.2,82.0,2.6,-0.1,234.0,2016-06-29 08:45:00,6.9,0.3,3.7,0.1
3.0,19.0,9.4,35.1,3.4,0.24,24.1,12.4,20.4,81.0,2.2,-0.1,223.0,2016-06-29 09:00:00,6.3,0.7,3.7,0.1
3.0,19.0,9.4,33.3,3.4,0.2,23.2,15.6,20.7,81.0,2.2,-0.1,237.0,2016-06-29 09:30:00,6.9,0.7,3.3,0.1
4.0,18.0,12.1,34.1,4.0,,25.6,15.6,20.7,81.0,2.1,-0.1,235.0,2016-06-29 09:45:00,8.1,0.7,3.3,0.1
4.0,18.0,10.5,35.1,4.6,40.86,25.0,11.6,20.8,81.0,2.4,-0.1,213.0,2016-06-29 10:00:00,6.9,0.7,3.3,0.1
4.0,18.0,11.8,33.9,4.3,0.31,25.3,10.7,21.0,80.0,2.5,-0.1,238.0,2016-06-29 10:15:00,6.3,0.3,3.3,0.1
4.0,18.0,9.9,33.9,3.7,0.31,23.9,13.1,21.3,79.0,3.0,-0.1,226.0,2016-06-29 10:30:00,7.1,0.3,3.3,0.1
1.0,19.0,11.7,33.7,4.0,0.32,25.1,18.2,21.6,78.0,2.6,-0.1,245.0,2016-06-29 10:45:00,6.5,0.7,3.3,0.1
2.0,27.0,13.0,6.4,5.1,0.35,12.8,22.5,21.7,77.0,2.3,-0.1,248.0,2016-06-29 11:45:00,4.5,0.7,3.7,0.1
2.0,27.0,487.5,16.2,4.9,0.31,367.7,22.9,21.8,77.0,1.8,-0.1,271.0,2016-06-29 12:00:00,,0.7,3.7,0.1
2.0,27.0,17.2,34.3,5.4,0.35,29.5,24.2,21.9,77.0,1.9,-0.1,250.0,2016-06-29 12:15:00,5.5,0.7,3.3,0.1
2.0,27.0,14.5,33.5,4.6,0.38,27.0,23.4,21.9,77.0,1.8,-0.1,293.0,2016-06-29 12:30:00,6.4,0.7,3.7,0.1
14.0,38.0,11.4,22.2,4.9,0.45,19.3,15.6,22.2,77.0,1.8,-0.1,225.0,2016-06-29 14:45:00,6.1,0.7,5.3,0.5
14.0,38.0,13.5,24.4,4.3,0.6,22.0,17.1,22.4,75.0,2.2,-0.1,193.0,2016-06-29 15:00:00,7.1,0.3,2.1,0.1
14.0,38.0,10.2,20.3,3.1,0.52,17.5,19.1,22.4,74.0,2.5,-0.1,239.0,2016-06-29 15:15:00,7.8,0.7,0.8,0.1
14.0,38.0,17.6,22.6,2.3,0.46,24.1,16.9,22.2,74.0,2.2,-0.1,205.0,2016-06-29 15:30:00,8.0,1.0,1.2,0.1
9.0,19.0,6.0,16.8,2.6,0.39,12.7,13.3,22.0,76.0,3.0,-0.1,240.0,2016-06-29 15:45:00,7.6,1.4,0.8,0.1
9.0,19.0,8.3,21.6,4.3,0.16,16.7,13.3,21.9,77.0,2.6,-0.1,228.0,2016-06-29 16:00:00,6.4,1.0,1.2,0.1
9.0,19.0,8.2,25.9,4.9,0.09,18.7,15.4,21.8,78.0,2.4,-0.1,220.0,2016-06-29 16:15:00,6.4,0.7,0.8,0.1
9.0,19.0,8.8,28.3,5.1,0.09,20.4,15.2,21.7,79.0,2.7,-0.1,229.0,2016-06-29 16:30:00,6.7,0.3,1.2,0.1
17.0,30.0,9.5,28.3,4.9,0.06,20.9,14.8,21.6,79.0,2.6,-0.1,232.0,2016-06-29 16:45:00,7.1,0.3,2.1,0.1
17.0,30.0,11.8,29.4,4.9,0.09,23.1,14.6,21.6,78.0,2.6,-0.1,245.0,2016-06-29 17:00:00,5.9,0.3,2.1,0.1
17.0,30.0,7.1,28.6,4.9,0.22,19.2,14.6,21.6,77.0,3.1,-0.1,231.0,2016-06-29 17:15:00,6.5,0.7,2.5,0.1
17.0,30.0,5.2,27.7,4.9,0.26,17.4,14.4,21.6,76.0,2.9,-0.1,228.0,2016-06-29 17:30:00,6.5,0.7,2.5,0.1
4.0,51.0,5.4,27.7,4.9,0.25,17.5,14.1,21.6,76.0,2.7,-0.1,248.0,2016-06-29 17:45:00,6.0,0.7,2.5,0.1
4.0,51.0,6.0,28.3,4.6,0.25,18.3,14.4,21.6,77.0,2.6,-0.1,230.0,2016-06-29 18:00:00,5.8,0.7,2.9,0.1
4.0,51.0,7.0,30.8,5.4,0.26,20.2,13.9,21.5,77.0,2.5,-0.1,228.0,2016-06-29 18:15:00,5.3,0.3,2.5,0.1
4.0,51.0,7.9,30.4,6.0,0.29,20.7,13.1,21.5,77.0,2.4,-0.1,221.0,2016-06-29 18:30:00,5.9,0.3,2.9,0.1
4.0,25.0,9.8,32.2,5.7,0.3,23.0,13.5,21.5,77.0,2.2,-0.1,226.0,2016-06-29 18:45:00,6.7,0.3,2.9,0.1
4.0,25.0,7.1,30.2,6.0,0.28,20.0,13.9,21.4,76.0,2.8,-0.1,227.0,2016-06-29 19:00:00,6.8,0.3,2.9,0.1
4.0,25.0,6.4,30.2,6.0,0.26,19.5,13.7,21.5,75.0,2.7,-0.1,247.0,2016-06-29 19:15:00,6.2,0.3,2.9,0.1
4.0,25.0,5.6,29.0,6.0,0.24,18.3,13.1,21.6,75.0,2.8,-0.1,240.0,2016-06-29 19:30:00,6.5,0.3,3.3,0.1
5.0,25.0,6.7,30.8,5.7,0.22,19.9,13.5,21.6,74.0,2.3,-0.1,230.0,2016-06-29 19:45:00,5.5,0.3,2.9,0.1
5.0,25.0,6.2,29.4,5.4,0.2,18.9,13.3,21.5,75.0,2.1,-0.1,241.0,2016-06-29 20:00:00,5.7,0.3,2.9,0.1
5.0,25.0,7.2,30.0,5.7,0.22,20.0,12.9,21.4,75.0,2.1,-0.1,222.0,2016-06-29 20:15:00,5.9,0.3,2.9,0.1
5.0,25.0,5.8,29.4,6.0,0.21,18.6,13.3,21.4,75.0,2.4,-0.1,220.0,2016-06-29 20:30:00,6.2,0.7,3.3,0.1
2.0,26.0,5.9,29.2,5.4,0.22,18.6,13.1,21.3,76.0,2.6,-0.1,233.0,2016-06-29 20:45:00,6.1,0.3,3.3,0.1
2.0,26.0,5.4,29.4,5.1,0.24,18.3,13.1,21.2,75.0,2.3,-0.1,223.0,2016-06-29 21:00:00,5.8,0.3,3.3,0.1
2.0,26.0,4.8,28.8,5.1,0.22,17.6,13.1,21.2,75.0,2.2,-0.1,230.0,2016-06-29 21:15:00,5.8,0.3,3.3,0.1
2.0,26.0,5.4,28.1,5.1,0.22,17.8,12.2,21.1,75.0,2.3,-0.1,219.0,2016-06-29 21:30:00,5.9,0.3,3.3,0.1
4.0,2.0,5.0,28.6,5.1,0.21,17.6,12.0,21.0,75.0,2.0,-0.1,228.0,2016-06-29 21:45:00,6.1,0.3,3.3,0.1
4.0,2.0,8.4,34.1,5.4,0.24,22.9,12.9,21.0,75.0,1.6,-0.1,193.0,2016-06-29 22:00:00,4.9,0.3,3.3,0.1
4.0,2.0,7.1,31.6,6.0,0.22,20.7,12.0,20.9,75.0,2.1,-0.1,246.0,2016-06-29 22:15:00,5.9,0.3,3.7,0.1
4.0,2.0,5.9,30.2,5.7,0.22,19.2,13.7,20.9,75.0,2.3,-0.1,236.0,2016-06-29 22:30:00,6.1,0.3,3.7,0.1
6.0,14.0,5.9,30.4,5.4,0.22,19.2,13.9,20.8,76.0,2.7,-0.1,230.0,2016-06-29 22:45:00,6.3,0.3,4.1,0.1
6.0,14.0,4.8,29.6,5.4,0.2,18.1,13.1,20.7,76.0,3.0,-0.1,235.0,2016-06-29 23:00:00,6.2,0.3,3.7,0.1
6.0,14.0,3.9,29.0,5.4,0.2,17.1,13.5,20.6,76.0,2.9,-0.1,225.0,2016-06-29 23:15:00,6.0,0.3,3.7,0.1
6.0,14.0,3.2,28.8,5.7,0.18,16.3,13.3,20.6,77.0,2.5,-0.1,214.0,2016-06-29 23:30:00,5.9,0.3,3.7,0.1
2.0,15.0,3.9,28.8,5.1,0.2,16.9,13.7,20.5,78.0,1.8,-0.1,223.0,2016-06-30 00:00:00,5.8,0.3,2.9,0.1
2.0,15.0,5.1,30.4,5.1,0.24,18.5,13.5,20.4,78.0,1.6,-0.1,219.0,2016-06-30 00:15:00,5.6,0.1,2.9,0.1
2.0,15.0,7.2,33.5,5.1,0.22,21.7,13.5,20.4,78.0,1.9,-0.1,221.0,2016-06-30 00:30:00,5.2,0.1,3.3,0.1
2.0,22.0,3.6,30.2,4.9,0.21,17.4,9.2,20.5,77.0,2.0,-0.1,255.0,2016-06-30 00:45:00,6.5,0.3,3.3,0.1
2.0,22.0,2.5,28.8,4.9,0.2,15.9,10.5,20.4,78.0,2.4,-0.1,237.0,2016-06-30 01:00:00,6.2,0.1,3.7,0.1
2.0,22.0,2.0,27.5,5.1,0.2,14.9,12.4,20.4,78.0,2.1,-0.1,229.0,2016-06-30 01:15:00,6.1,0.1,3.7,0.1
2.0,22.0,1.6,26.9,4.9,0.2,14.3,7.5,20.4,78.0,2.3,-0.1,231.0,2016-06-30 01:30:00,6.0,0.1,3.3,0.1
3.0,19.0,1.5,26.3,4.9,0.21,13.9,4.5,20.5,77.0,1.8,-0.1,254.0,2016-06-30 01:45:00,6.0,0.1,3.3,0.1
3.0,19.0,1.3,26.3,4.9,0.2,13.7,9.0,20.4,78.0,1.9,-0.1,246.0,2016-06-30 02:00:00,5.9,0.1,2.9,0.1
3.0,19.0,1.5,25.7,5.4,0.2,13.7,11.4,20.4,78.0,2.0,-0.1,223.0,2016-06-30 02:15:00,6.1,0.1,2.9,0.1
3.0,19.0,1.6,26.5,5.1,0.2,14.1,6.9,20.3,78.0,2.0,-0.1,236.0,2016-06-30 02:30:00,6.3,0.1,3.3,0.1
6.0,19.0,1.1,26.9,4.9,0.22,13.9,26.6,20.3,78.0,2.1,-0.1,231.0,2016-06-30 02:45:00,6.5,0.1,3.3,0.1
6.0,19.0,1.1,26.9,4.9,0.24,13.9,,20.3,79.0,1.9,-0.1,275.0,2016-06-30 03:00:00,6.4,0.3,3.3,0.1
6.0,19.0,1.7,26.9,4.3,0.26,14.4,16.9,20.3,79.0,2.3,-0.1,241.0,2016-06-30 03:15:00,6.2,0.1,3.3,0.1
6.0,19.0,2.5,26.9,4.3,0.22,15.0,14.4,20.4,78.0,2.8,-0.1,225.0,2016-06-30 03:30:00,6.2,0.1,3.7,0.1
2.0,25.0,2.3,26.5,4.9,0.22,14.6,10.7,20.4,78.0,3.0,-0.1,235.0,2016-06-30 03:45:00,6.5,0.1,3.7,0.1
2.0,25.0,2.5,26.1,4.3,0.21,14.6,14.1,20.4,78.0,2.5,-0.1,250.0,2016-06-30 04:00:00,6.1,0.1,3.3,0.1
